, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,39641,1460,70,299.60638,555.44318,0,1.36511,1.672,3.62623,9.31408,27.84985,0.0043,0.0,0.0,35.56,29,14.73,9.58,0.0,2,72,36.576,2.62841,-1.016,72,36.576,2.62841,0.5,6,76,38.608,5.54538,-3.048,72,36.576,2.62841
1,39642,1460,71,299.71231,555.66559,0,2.49411,1.85181,4.26268,11.09434,31.7092,0.01738,16.0126247357,16.0126247357,36.068,29,14.73,9.58,0.268757307737,2,72,36.576,2.62841,-0.508,72,36.576,2.62841,0.5,6,76,38.608,5.54538,-2.54,72,36.576,2.62841
2,39643,1460,72,299.41431,555.84601,0,2.62841,1.71348,3.57939,8.26314,20.53525,0.00452,29.007985561,22.6434640744,36.576,29,14.73,9.58,0.541012576684,2,72,36.576,2.62841,0.0,72,36.576,2.62841,0.5,6,76,38.608,5.54538,-2.032,72,36.576,2.62841
3,39644,1460,73,299.61935,555.39594,0,3.04414,1.91115,4.49603,11.91358,34.61343,0.01506,3.18422952415,32.1473734147,37.084,29,14.73,9.58,0.0,2,72,36.576,2.62841,0.508,72,36.576,2.62841,0.5,6,76,38.608,5.54538,-1.524,72,36.576,2.62841
4,39645,1460,74,299.78644,555.81714,0,3.38492,1.79868,3.98494,9.88688,26.73708,0.00924,26.9783426098,29.4535727327,37.592,29,14.73,9.58,0.498491172702,2,72,36.576,2.62841,1.016,72,36.576,2.62841,0.5,6,76,38.608,5.54538,-1.016,72,36.576,2.62841
5,39646,1460,75,299.65799,555.77051,0,3.77515,1.7984,3.96831,9.77031,26.1162,0.0143,21.5392897103,8.88237769209,38.1,29,14.73,9.58,0.384541984998,2,72,36.576,2.62841,1.524,72,36.576,2.62841,0.5,6,76,38.608,5.54538,-0.508,72,36.576,2.62841
6,39647,1460,76,299.46173,555.88953,0,5.54538,1.84023,4.14147,10.38315,28.21857,0.00288,30.498228926,14.919411359,38.608,29,14.73,9.58,0.572233457244,2,72,36.576,2.62841,2.032,72,36.576,2.62841,0.5,6,76,38.608,5.54538,0.0,72,36.576,2.62841
7,39648,1460,77,299.73111,555.89728,0,5.35823,1.80982,4.01423,9.91512,26.50473,0.00538,30.6097128009,17.5169448864,39.116,29,14.73,9.58,0.574569065522,2,72,36.576,2.62841,2.54,72,36.576,2.62841,0.5,6,76,38.608,5.54538,0.508,72,36.576,2.62841
8,39649,1460,78,299.62534,555.77576,0,5.44912,1.83748,4.13705,10.37761,28.18816,0.00557,21.6528003512,10.4717407313,39.624,29,14.73,9.58,0.38692005441,2,72,36.576,2.62841,3.048,72,36.576,2.62841,0.5,6,76,38.608,5.54538,1.016,72,36.576,2.62841
9,39650,1460,79,300.02228,555.6897,0,4.49637,1.86854,4.29251,11.04165,30.89538,0.01045,31.4256628998,26.4005393585,40.132,29,14.73,9.58,0.591663374531,2,72,36.576,2.62841,3.556,72,36.576,2.62841,0.5,6,76,38.608,5.54538,1.524,72,36.576,2.62841
