, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,21568,744,25,434.61322,226.85986,0,1.68138,1.85749,4.24418,10.83582,30.01584,0.00886,0.0,0.0,12.7,19,9.65,6.33,0.0,16,41,20.828,3.05559,-8.128,41,20.828,3.05559,0.5,2,27,13.716,3.84704,-1.016,41,20.828,3.05559
1,21569,744,26,434.43179,227.13528,0,2.7831,1.89475,4.39477,11.36787,31.85564,0.00806,21.4374908745,21.4374908745,13.208,19,9.65,6.33,0.2906854944,16,41,20.828,3.05559,-7.62,41,20.828,3.05559,0.5,2,27,13.716,3.84704,-0.508,41,20.828,3.05559
2,21570,744,27,434.67499,227.03262,0,3.84704,1.91047,4.47584,11.71414,33.25173,0.0064,11.9256048426,17.1586846352,13.716,19,9.65,6.33,0.0977022244517,16,41,20.828,3.05559,-7.112,41,20.828,3.05559,0.5,2,27,13.716,3.84704,0.0,41,20.828,3.05559
3,21571,744,28,434.62866,227.06427,0,3.84502,1.88569,4.36204,11.2686,31.58519,0.00702,13.3244992845,3.64706850293,14.224,19,9.65,6.33,0.126083895847,16,41,20.828,3.05559,-6.604,41,20.828,3.05559,0.5,2,27,13.716,3.84704,0.508,41,20.828,3.05559
4,21572,744,29,434.62357,227.55104,0,3.51935,1.85859,4.22402,10.67107,29.10544,0.01198,44.9317367286,31.6417797496,14.732,19,9.65,6.33,0.76735188577,16,41,20.828,3.05559,-6.096,41,20.828,3.05559,0.5,2,27,13.716,3.84704,1.016,41,20.828,3.05559
5,21573,744,30,434.54004,227.72444,0,3.89523,1.90506,4.44218,11.54359,32.46485,0.01212,56.3986496308,12.5105702629,15.24,19,9.65,6.33,1.0,16,41,20.828,3.05559,-5.588,41,20.828,3.05559,0.5,2,27,13.716,3.84704,1.524,41,20.828,3.05559
6,21574,744,31,434.65054,227.55017,0,5.03784,1.90584,4.44137,11.54216,32.52449,0.00812,44.9356747659,13.412743763,15.748,19,9.65,6.33,0.767431783205,16,41,20.828,3.05559,-5.08,41,20.828,3.05559,0.5,2,27,13.716,3.84704,2.032,41,20.828,3.05559
7,21575,744,32,434.45654,227.48547,0,5.70454,1.83939,4.12417,10.23808,27.32809,0.00428,41.9205401833,13.2927924173,16.256,19,9.65,6.33,0.706258790896,16,41,20.828,3.05559,-4.572,41,20.828,3.05559,0.5,2,27,13.716,3.84704,2.54,41,20.828,3.05559
8,21576,744,33,434.54547,227.53407,0,6.18561,1.85895,4.21061,10.57656,28.62749,0.00333,44.0443562035,6.58732747042,16.764,19,9.65,6.33,0.749348138159,16,41,20.828,3.05559,-4.064,41,20.828,3.05559,0.5,2,27,13.716,3.84704,3.048,41,20.828,3.05559
9,21577,744,34,434.54758,227.49156,0,6.32846,1.89398,4.37227,11.20611,30.97716,0.0053,41.2815762273,2.76655165233,17.272,19,9.65,6.33,0.693295078631,16,41,20.828,3.05559,-3.556,41,20.828,3.05559,0.5,2,27,13.716,3.84704,3.556,41,20.828,3.05559
10,21578,744,35,434.54785,227.42839,0,5.33364,1.86592,4.23752,10.66395,28.89326,0.00643,37.1979273711,4.10608750577,17.78,19,9.65,6.33,0.61044338056,16,41,20.828,3.05559,-3.048,41,20.828,3.05559,0.5,2,27,13.716,3.84704,4.064,41,20.828,3.05559
11,21579,744,36,434.37177,227.58969,0,5.954,1.91359,4.44686,11.44568,31.69074,0.00257,49.9676241197,15.5215122746,18.288,19,9.65,6.33,0.869523212525,16,41,20.828,3.05559,-2.54,41,20.828,3.05559,0.5,2,27,13.716,3.84704,4.572,41,20.828,3.05559
12,21580,744,37,434.55765,227.57195,0,5.42123,1.85283,4.19044,10.51503,28.43166,0.00692,46.4265744528,12.1371000016,18.796,19,9.65,6.33,0.797680116269,16,41,20.828,3.05559,-2.032,41,20.828,3.05559,0.5,2,27,13.716,3.84704,5.08,41,20.828,3.05559
13,21581,744,38,434.62103,227.49796,0,5.04871,1.82217,4.0554,10.00739,26.59813,0.00794,41.4796065648,6.3325962695,19.304,19,9.65,6.33,0.69731284566,16,41,20.828,3.05559,-1.524,41,20.828,3.05559,0.5,2,27,13.716,3.84704,5.588,41,20.828,3.05559
14,21582,744,39,434.24332,227.56267,0,4.34679,1.98081,4.7912,12.92149,37.71684,0.00781,51.6235837895,24.9088471059,19.812,19,9.65,6.33,0.903120388828,16,41,20.828,3.05559,-1.016,41,20.828,3.05559,0.5,2,27,13.716,3.84704,6.096,41,20.828,3.05559
15,21583,744,40,434.78455,227.46436,0,3.76364,2.05211,5.15474,14.51593,44.48012,0.00804,40.8401894566,35.7555995478,20.32,19,9.65,6.33,0.684339939552,16,41,20.828,3.05559,-0.508,41,20.828,3.05559,0.5,2,27,13.716,3.84704,6.604,41,20.828,3.05559
16,21584,744,41,434.2262,227.2868,0,3.05559,1.94096,4.62339,12.29825,35.4273,0.00691,37.456147438,38.0836922648,20.828,19,9.65,6.33,0.615682315585,16,41,20.828,3.05559,0.0,41,20.828,3.05559,0.5,2,27,13.716,3.84704,7.112,41,20.828,3.05559
17,21585,744,42,434.56461,226.76187,0,1.97699,1.98588,4.9058,13.76663,42.61102,0.00673,7.10999349824,40.5962771621,21.336,19,9.65,6.33,0.0,16,41,20.828,3.05559,0.508,41,20.828,3.05559,0.5,2,27,13.716,3.84704,7.62,41,20.828,3.05559
18,21586,744,43,434.17999,227.35475,0,1.64114,2.02842,5.06592,14.28981,44.29987,0.00881,42.7522321946,45.9361598736,21.844,19,9.65,6.33,0.723132694073,16,41,20.828,3.05559,1.016,41,20.828,3.05559,0.5,2,27,13.716,3.84704,8.128,41,20.828,3.05559
