, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,24693,859,32,815.77356,472.5657,0,1.26378,1.6641,3.41979,7.88984,20.11432,0.00421,0.0,0.0,16.256,19,9.65,4.89,0.0,7,39,19.812,2.52986,-3.556,39,19.812,2.52986,0.5,2,34,17.272,2.49516,-1.016,39,19.812,2.52986
1,24694,859,33,815.39478,472.42816,0,1.97336,1.67239,3.5374,8.69136,24.65284,0.00263,26.1935918976,26.1935918976,16.764,19,9.65,4.89,0.610161081943,7,39,19.812,2.52986,-3.048,39,19.812,2.52986,0.5,2,34,17.272,2.49516,-0.508,39,19.812,2.52986
2,24695,859,34,815.41315,472.48117,0,2.49516,1.79232,3.93779,9.66017,25.79486,0.00491,24.0623546442,3.64667784772,17.272,19,9.65,4.89,0.540621631877,7,39,19.812,2.52986,-2.54,39,19.812,2.52986,0.5,2,34,17.272,2.49516,0.0,39,19.812,2.52986
3,24696,859,35,815.4646,472.27924,0,2.27988,1.77122,3.81948,9.11341,23.4083,0.00833,27.3861911512,13.5447940466,17.78,19,9.65,4.89,0.649074016723,7,39,19.812,2.52986,-2.032,39,19.812,2.52986,0.5,2,34,17.272,2.49516,0.508,39,19.812,2.52986
4,24697,859,36,815.53583,472.31241,0,2.8879,1.84531,4.20301,10.7509,30.01997,0.01048,22.5795608422,5.10734653269,18.288,19,9.65,4.89,0.492240033164,7,39,19.812,2.52986,-1.524,39,19.812,2.52986,0.5,2,34,17.272,2.49516,1.016,39,19.812,2.52986
5,24698,859,37,815.47009,472.45587,0,2.79192,1.74765,3.75224,8.9608,23.14543,0.00291,20.9776531076,10.257345837,18.796,19,9.65,4.89,0.439971904528,7,39,19.812,2.52986,-1.016,39,19.812,2.52986,0.5,2,34,17.272,2.49516,1.524,39,19.812,2.52986
6,24699,859,38,815.78748,472.22815,0,2.476,1.78244,3.92959,9.7706,26.78554,0.00994,21.9593982978,25.3910343303,19.304,19,9.65,4.89,0.472004950366,7,39,19.812,2.52986,-0.508,39,19.812,2.52986,0.5,2,34,17.272,2.49516,2.032,39,19.812,2.52986
7,24700,859,39,815.69354,472.40866,0,2.52986,1.71605,3.62865,8.56903,22.04129,0.00273,11.4563789851,13.22691446,19.812,19,9.65,4.89,0.12930533498,7,39,19.812,2.52986,0.0,39,19.812,2.52986,0.5,2,34,17.272,2.49516,2.54,39,19.812,2.52986
8,24701,859,40,815.78308,472.45081,0,2.92571,1.77017,3.86964,9.50068,25.53154,0.00486,7.49344360508,6.43271280818,20.32,19,9.65,4.89,0.0,7,39,19.812,2.52986,0.508,39,19.812,2.52986,0.5,2,34,17.272,2.49516,3.048,39,19.812,2.52986
9,24702,859,41,815.84863,472.35468,0,3.36745,1.77705,3.88313,9.47085,25.09335,0.01034,14.5583959931,7.56287762462,20.828,19,9.65,4.89,0.230520043238,7,39,19.812,2.52986,1.016,39,19.812,2.52986,0.5,2,34,17.272,2.49516,3.556,39,19.812,2.52986
10,24703,859,42,815.97894,472.78528,0,3.48502,1.88353,4.3986,11.60013,33.58631,0.01332,19.5428875906,29.2425642176,21.336,19,9.65,4.89,0.393157405172,7,39,19.812,2.52986,1.524,39,19.812,2.52986,0.5,2,34,17.272,2.49516,4.064,39,19.812,2.52986
11,24704,859,43,815.59296,472.59879,0,3.56626,1.75434,3.75642,8.90907,22.78885,0.003,11.9344156423,27.8636342768,21.844,19,9.65,4.89,0.144903038238,7,39,19.812,2.52986,2.032,39,19.812,2.52986,0.5,2,34,17.272,2.49516,4.572,39,19.812,2.52986
12,24705,859,44,815.64111,472.55908,0,4.03572,1.83587,4.12998,10.36368,28.23498,0.01126,8.61999673159,4.05680544086,22.352,19,9.65,4.89,0.0367579370913,7,39,19.812,2.52986,2.54,39,19.812,2.52986,0.5,2,34,17.272,2.49516,5.08,39,19.812,2.52986
13,24706,859,45,815.80548,472.78928,0,4.36844,1.84758,4.25954,11.16694,32.44146,0.00401,14.6800600929,18.3858721143,22.86,19,9.65,4.89,0.234489781744,7,39,19.812,2.52986,3.048,39,19.812,2.52986,0.5,2,34,17.272,2.49516,5.588,39,19.812,2.52986
14,24707,859,46,815.62958,472.63242,0,4.89295,1.81347,4.04925,10.11824,27.5342,0.00562,10.3147030946,15.3193113115,23.368,19,9.65,4.89,0.0920539621207,7,39,19.812,2.52986,3.556,39,19.812,2.52986,0.5,2,34,17.272,2.49516,6.096,39,19.812,2.52986
15,24708,859,47,815.38568,472.30042,0,3.69543,1.85984,4.21711,10.62014,28.87651,0.00875,30.5447700119,26.7774132853,23.876,19,9.65,4.89,0.752134263353,7,39,19.812,2.52986,4.064,39,19.812,2.52986,0.5,2,34,17.272,2.49516,6.604,39,19.812,2.52986
16,24709,859,48,815.67511,472.43527,0,2.65876,1.81714,4.04968,10.07192,27.21281,0.01329,10.6219601188,20.7546788765,24.384,19,9.65,4.89,0.102079352046,7,39,19.812,2.52986,4.572,39,19.812,2.52986,0.5,2,34,17.272,2.49516,7.112,39,19.812,2.52986
17,24710,859,49,816.04846,472.69083,0,2.51146,1.97688,4.79622,13.03921,38.53157,0.00632,19.6325317051,29.4085412767,24.892,19,9.65,4.89,0.396082373949,7,39,19.812,2.52986,5.08,39,19.812,2.52986,0.5,2,34,17.272,2.49516,7.62,39,19.812,2.52986
18,24711,859,50,816.17633,472.99243,0,1.49192,1.9935,4.89588,13.5255,40.75636,0.00951,38.1413312629,21.2931603902,25.4,19,9.65,4.89,1.0,7,39,19.812,2.52986,5.588,39,19.812,2.52986,0.5,2,34,17.272,2.49516,8.128,39,19.812,2.52986
