, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,30667,1072,46,307.6969,321.58749,0,1.25696,1.92238,4.57158,12.28797,36.34567,0.01157,0.0,0.0,23.368,15,7.62,5.9,0.0,9,55,27.94,4.52631,-4.572,55,27.94,4.52631,0.5,2,48,24.384,3.05064,-1.016,55,27.94,4.52631
1,30668,1072,47,307.72632,322.13818,0,2.47964,1.8124,4.02737,9.95771,26.60903,0.01078,35.845894853,35.845894853,23.876,15,7.62,5.9,0.141053745065,9,55,27.94,4.52631,-4.064,55,27.94,4.52631,0.5,2,48,24.384,3.05064,-0.508,55,27.94,4.52631
2,30669,1072,48,308.14996,322.10577,0,3.05064,1.87611,4.30448,11.00413,30.45958,0.0066,44.745195613,27.6170656258,24.384,15,7.62,5.9,0.267048206937,9,55,27.94,4.52631,-3.556,55,27.94,4.52631,0.5,2,48,24.384,3.05064,0.0,55,27.94,4.52631
3,30670,1072,49,308.07199,322.16858,0,4.70921,1.87341,4.31939,11.1503,31.30969,0.00417,44.9562337885,6.50793068686,24.892,15,7.62,5.9,0.270036041831,9,55,27.94,4.52631,-3.048,55,27.94,4.52631,0.5,2,48,24.384,3.05064,0.508,55,27.94,4.52631
4,30671,1072,50,308.21674,322.20413,0,5.39011,1.85311,4.2003,10.58707,28.82708,0.00587,52.4239613795,9.68835084651,25.4,15,7.62,5.9,0.375762586489,9,55,27.94,4.52631,-2.54,55,27.94,4.52631,0.5,2,48,24.384,3.05064,1.016,55,27.94,4.52631
5,30672,1072,51,308.1774,322.19208,0,5.16972,1.95445,4.6763,12.50641,36.30343,0.00408,50.1979020376,2.6743673967,25.908,15,7.62,5.9,0.344246498153,9,55,27.94,4.52631,-2.032,55,27.94,4.52631,0.5,2,48,24.384,3.05064,1.524,55,27.94,4.52631
6,30673,1072,52,308.13718,322.33356,0,5.00584,1.88568,4.33023,11.02925,30.26153,0.00884,56.3091711086,9.56057837843,26.416,15,7.62,5.9,0.430768583284,9,55,27.94,4.52631,-1.524,55,27.94,4.52631,0.5,2,48,24.384,3.05064,2.032,55,27.94,4.52631
7,30674,1072,53,308.02771,322.20859,0,5.90129,1.89504,4.3925,11.34908,31.75125,0.00252,45.7408129494,10.7988422113,26.924,15,7.62,5.9,0.281143951524,9,55,27.94,4.52631,-1.016,55,27.94,4.52631,0.5,2,48,24.384,3.05064,2.54,55,27.94,4.52631
8,30675,1072,54,307.93729,322.33984,0,5.36137,1.89309,4.3933,11.36673,31.82428,0.00251,51.3383922633,10.3597722877,27.432,15,7.62,5.9,0.360393323184,9,55,27.94,4.52631,-0.508,55,27.94,4.52631,0.5,2,48,24.384,3.05064,3.048,55,27.94,4.52631
9,30676,1072,55,308.00723,322.29617,0,4.52631,1.93743,4.60246,12.23586,35.34641,0.00306,50.2871545898,5.35951409294,27.94,15,7.62,5.9,0.345510117352,9,55,27.94,4.52631,0.0,55,27.94,4.52631,0.5,2,48,24.384,3.05064,3.556,55,27.94,4.52631
10,30677,1072,56,307.84167,321.95844,0,4.16212,1.91297,4.52516,12.04709,35.04005,0.00722,25.8829196395,24.4482676475,28.448,15,7.62,5.9,0.0,9,55,27.94,4.52631,0.508,55,27.94,4.52631,0.5,2,48,24.384,3.05064,4.064,55,27.94,4.52631
11,30678,1072,57,308.16821,322.24869,0,4.04615,1.90123,4.40556,11.34833,31.56857,0.00537,52.7789816075,28.3978918068,28.956,15,7.62,5.9,0.380788889542,9,55,27.94,4.52631,1.016,55,27.94,4.52631,0.5,2,48,24.384,3.05064,4.572,55,27.94,4.52631
12,30679,1072,58,307.79376,322.01685,0,3.69281,1.8805,4.33899,11.16839,31.12592,0.00722,28.6097386806,28.6267695474,29.464,15,7.62,5.9,0.0386057407163,9,55,27.94,4.52631,1.524,55,27.94,4.52631,0.5,2,48,24.384,3.05064,5.08,55,27.94,4.52631
13,30680,1072,59,307.92365,322.23312,0,2.38673,1.93745,4.61959,12.43258,36.86914,0.01197,44.478890622,16.3980617185,29.972,15,7.62,5.9,0.263277915883,9,55,27.94,4.52631,2.032,55,27.94,4.52631,0.5,2,48,24.384,3.05064,5.588,55,27.94,4.52631
14,30681,1072,60,308.60538,322.76199,0,2.03607,2.39241,7.29386,25.57901,98.55521,0.00272,96.5153952885,56.0833345559,30.48,15,7.62,5.9,1.0,9,55,27.94,4.52631,2.54,55,27.94,4.52631,0.5,2,48,24.384,3.05064,6.096,55,27.94,4.52631
