, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,24479,846,32,595.64996,107.2888,0,1.35221,1.7804,3.88053,9.39332,24.55718,0.00407,0.0,0.0,16.256,17,8.64,3.42,0.0,2,34,17.272,2.1169,-1.016,34,17.272,2.1169,0.5,2,34,17.272,2.1169,-1.016,34,17.272,2.1169
1,24480,846,33,595.95331,107.91171,0,1.50534,1.99982,5.14615,15.50251,52.69776,0.01088,45.0351077803,45.0351077803,16.764,17,8.64,3.42,0.595974717078,2,34,17.272,2.1169,-0.508,34,17.272,2.1169,0.5,2,34,17.272,2.1169,-0.508,34,17.272,2.1169
2,24481,846,34,595.81238,107.61922,0,2.1169,1.89263,4.4002,11.48182,32.76271,0.00699,23.9317988998,21.1036557171,17.272,17,8.64,3.42,0.236143943104,2,34,17.272,2.1169,0.0,34,17.272,2.1169,0.5,2,34,17.272,2.1169,0.0,34,17.272,2.1169
3,24482,846,35,595.79865,107.33298,0,2.88595,1.82199,4.07932,10.18807,27.57462,0.00692,10.0824593435,18.6269916616,17.78,17,8.64,3.42,0.0,2,34,17.272,2.1169,0.508,34,17.272,2.1169,0.5,2,34,17.272,2.1169,0.508,34,17.272,2.1169
4,24483,846,36,595.78906,107.56294,0,1.9128,1.94855,4.69326,12.72244,37.64587,0.00924,19.9817178205,14.9603921066,18.288,17,8.64,3.42,0.168791437388,2,34,17.272,2.1169,1.016,34,17.272,2.1169,0.5,2,34,17.272,2.1169,1.016,34,17.272,2.1169
5,24484,846,37,596.13788,107.68474,0,2.84567,1.84684,4.18639,10.59545,29.11342,0.00514,40.8433027833,24.0157744387,18.796,17,8.64,3.42,0.524500596837,2,34,17.272,2.1169,1.524,34,17.272,2.1169,0.5,2,34,17.272,2.1169,1.524,34,17.272,2.1169
6,24485,846,38,596.33105,107.51675,0,3.0475,1.8213,4.05514,10.05339,27.01264,0.00792,46.6845182077,16.6399097361,19.304,17,8.64,3.42,0.62409867783,2,34,17.272,2.1169,2.032,34,17.272,2.1169,0.5,2,34,17.272,2.1169,2.032,34,17.272,2.1169
7,24486,846,39,596.45209,107.66341,0,3.21993,1.75014,3.7525,8.93103,22.94792,0.00519,57.5440998151,12.3602310727,19.812,17,8.64,3.42,0.80926450547,2,34,17.272,2.1169,2.54,34,17.272,2.1169,0.5,2,34,17.272,2.1169,2.54,34,17.272,2.1169
8,24487,846,40,596.49487,107.80683,0,3.05745,1.90044,4.43311,11.57958,32.92286,0.0057,64.4198203469,9.72818430027,20.32,17,8.64,3.42,0.926501847472,2,34,17.272,2.1169,3.048,34,17.272,2.1169,0.5,2,34,17.272,2.1169,3.048,34,17.272,2.1169
9,24488,846,41,596.26044,107.68409,0,3.27582,1.79176,3.93379,9.59954,25.30701,0.00913,47.27337053,17.2001511567,20.828,17,8.64,3.42,0.634139150064,2,34,17.272,2.1169,3.556,34,17.272,2.1169,0.5,2,34,17.272,2.1169,3.556,34,17.272,2.1169
10,24489,846,42,596.07458,107.5295,0,3.42289,1.86661,4.26136,10.83552,29.8262,0.01429,31.7263018699,15.7136081958,21.336,17,8.64,3.42,0.369047368456,2,34,17.272,2.1169,4.064,34,17.272,2.1169,0.5,2,34,17.272,2.1169,4.064,34,17.272,2.1169
11,24490,846,43,596.2699,107.52189,0,2.95615,1.83153,4.13314,10.4218,28.517,0.00668,43.0502489067,12.7054325492,21.844,17,8.64,3.42,0.56213105262,2,34,17.272,2.1169,4.572,34,17.272,2.1169,0.5,2,34,17.272,2.1169,4.572,34,17.272,2.1169
12,24491,846,44,596.28119,107.57938,0,2.4658,1.82767,4.10476,10.32258,28.30959,0.01368,45.1685953766,3.80822580016,22.352,17,8.64,3.42,0.598250803039,2,34,17.272,2.1169,5.08,34,17.272,2.1169,0.5,2,34,17.272,2.1169,5.08,34,17.272,2.1169
13,24492,846,45,596.2547,107.64571,0,3.12675,1.78977,3.94634,9.72684,26.06301,0.00497,45.6434802171,4.64256055696,22.86,17,8.64,3.42,0.606348025171,2,34,17.272,2.1169,5.588,34,17.272,2.1169,0.5,2,34,17.272,2.1169,5.588,34,17.272,2.1169
14,24493,846,46,596.67841,107.53449,0,2.6572,1.81096,4.0354,10.08526,27.56024,0.00708,68.7303305287,28.4741588429,23.368,17,8.64,3.42,1.0,2,34,17.272,2.1169,6.096,34,17.272,2.1169,0.5,2,34,17.272,2.1169,6.096,34,17.272,2.1169
15,24494,846,47,596.23376,107.72576,0,1.97823,1.73595,3.69687,8.73817,22.29803,0.00606,47.3990625937,31.4628090698,23.876,17,8.64,3.42,0.636282315045,2,34,17.272,2.1169,6.604,34,17.272,2.1169,0.5,2,34,17.272,2.1169,6.604,34,17.272,2.1169
16,24495,846,48,596.11816,107.4795,0,1.9657,1.75977,3.76529,8.91035,22.70264,0.00771,32.8605524794,17.6827894748,24.384,17,8.64,3.42,0.388387381768,2,34,17.272,2.1169,7.112,34,17.272,2.1169,0.5,2,34,17.272,2.1169,7.112,34,17.272,2.1169
