,time[frames],multi_alignedByDistance_intensity_mean,multi_alignedByDistance_intensity_std,multi_alignedByDistance_intensity_mean_normalized,multi_alignedByDistance_intensity_std_normalized,multi_alignedByDistance_distance_mean,multi_alignedByDistance_distance_std,multi_alignedByDistance_distance_mean_normalized,multi_alignedByDistance_distance_std_normalized
84,-204.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,-203.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,-203.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,-202.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,-202.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,-201.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,-201.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,-200.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,-200.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,-199.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,-199.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,-198.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,-198.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,-197.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,-197.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,-196.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-196.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,-195.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,-195.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,-194.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,-194.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,-193.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,-193.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,-192.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,-192.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,-191.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,-191.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,-190.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,-189.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,-189.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,-188.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,-188.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,-187.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,-187.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,-186.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,-186.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,-185.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,-185.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,-184.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,-184.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,-183.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,-183.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,-182.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,-182.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,-181.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,-181.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,-180.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,-180.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,-179.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,-179.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,-178.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,-178.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,-177.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,-177.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,-176.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,-176.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,-175.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,-175.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,-174.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,-174.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,-173.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,-173.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,-172.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,-172.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,-171.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,-171.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,-170.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,-170.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,-169.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,-169.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,-168.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,-168.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,-167.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,-167.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,-166.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,-166.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,-165.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,-165.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,-164.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,-164.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,-163.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,-163.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,-162.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,-162.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,-161.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,-161.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,-160.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,-160.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,-159.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,-159.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,-158.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,-157.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,-157.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,-156.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,-156.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,-155.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,-155.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,-154.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,-154.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,-153.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,-153.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,-152.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,-152.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,-151.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,-151.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,-150.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,-150.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,-149.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,-149.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,-148.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,-148.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,-147.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,-147.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,-146.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,-146.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,-145.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,-145.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,-144.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,-144.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,-143.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,-143.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,-142.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,-142.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,-141.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,-141.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,-140.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,-140.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,-139.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,-139.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,-138.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,-138.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,-137.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,-137.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,-136.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,-136.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,-135.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,-135.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,-134.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,-134.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,-133.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,-133.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,-132.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,-132.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,-131.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,-131.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,-130.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,-130.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,-129.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,-129.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,-128.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,-128.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,-127.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,-127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,-126.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,-125.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,-125.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,-124.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,-124.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,-123.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,-123.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,-122.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,-122.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,-121.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,-121.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,-120.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,-120.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,-119.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,-119.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,-118.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,-118.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,-117.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,-117.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,-116.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,-116.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,-115.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,-115.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,-114.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,-114.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,-113.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,-113.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,-112.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,-112.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,-111.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,-111.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,-110.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,-110.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,-109.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,-109.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,-108.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,-108.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,-107.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,-107.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,-106.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,-106.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,-105.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,-105.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,-104.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,-104.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,-103.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,-103.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,-102.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,-102.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,-101.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,-101.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,-100.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,-100.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,-99.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,-99.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,-98.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,-98.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,-97.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,-97.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,-96.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,-96.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,-95.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,-94.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,-94.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,-93.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,-93.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,-92.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,-92.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,-91.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,-91.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,-90.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,-90.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,-89.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,-89.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,-88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,-88.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,-87.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,-87.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,-86.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,-86.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,-85.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,-85.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,-84.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,-84.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,-83.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,-83.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,-82.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,-82.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,-81.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,-81.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,-80.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,-80.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,-79.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,-79.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,-78.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,-78.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,-77.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,-77.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,-76.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,-76.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,-75.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,-75.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,-74.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,-74.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,-73.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,-73.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,-72.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,-72.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,-71.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,-71.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,-70.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,-70.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,-69.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
