, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,15999,542,10,315.95728,145.52603,0,2.17606,1.89452,4.39529,11.37545,31.89072,0.00989,0.0,0.0,5.08,17,8.64,5.12,0.0,14,24,12.192,2.77029,-7.112,24,12.192,2.77029,0.5,1,11,5.588,2.66176,-0.508,24,12.192,2.77029
1,16000,542,11,316.10257,145.66286,0,2.66176,1.91587,4.4975,11.78177,33.42549,0.01006,12.9726115114,12.9726115114,5.588,17,8.64,5.12,0.0199450237308,14,24,12.192,2.77029,-6.604,24,12.192,2.77029,0.5,1,11,5.588,2.66176,0.0,24,12.192,2.77029
2,16001,542,12,315.95148,145.98299,0,3.53442,2.00072,4.94283,13.76359,41.90487,0.00829,29.7047924544,23.0095781388,6.096,17,8.64,5.12,0.265213834846,14,24,12.192,2.77029,-6.096,24,12.192,2.77029,0.5,1,11,5.588,2.66176,0.508,24,12.192,2.77029
3,16002,542,13,316.02612,145.77998,0,3.74693,1.91532,4.48186,11.67545,32.87183,0.01074,17.102480543,14.0592745717,6.604,17,8.64,5.12,0.0804827426861,14,24,12.192,2.77029,-5.588,24,12.192,2.77029,0.5,1,11,5.588,2.66176,1.016,24,12.192,2.77029
4,16003,542,14,316.0993,145.92888,0,3.76434,1.99479,4.92337,13.70798,41.73404,0.00639,27.7648017687,10.7842272389,7.112,17,8.64,5.12,0.236776465522,14,24,12.192,2.77029,-5.08,24,12.192,2.77029,0.5,1,11,5.588,2.66176,1.524,24,12.192,2.77029
5,16004,542,15,316.04498,146.01369,0,4.49732,1.94502,4.65575,12.50321,36.54953,0.00609,32.2064056464,6.54643862436,7.62,17,8.64,5.12,0.301883752268,14,24,12.192,2.77029,-4.572,24,12.192,2.77029,0.5,1,11,5.588,2.66176,2.032,24,12.192,2.77029
6,16005,542,16,316.14966,145.92061,0,5.11822,1.88585,4.35959,11.24442,31.42208,0.00266,28.5337000296,9.10505670932,8.128,17,8.64,5.12,0.248047366965,14,24,12.192,2.77029,-4.064,24,12.192,2.77029,0.5,1,11,5.588,2.66176,2.54,24,12.192,2.77029
7,16006,542,17,316.06741,146.00798,0,4.51296,1.9411,4.66327,12.64998,37.61114,0.00736,32.1342289773,7.79961524468,8.636,17,8.64,5.12,0.300825749974,14,24,12.192,2.77029,-3.556,24,12.192,2.77029,0.5,1,11,5.588,2.66176,3.048,24,12.192,2.77029
8,16007,542,18,316.27429,146.10545,0,3.77831,1.87461,4.30979,11.07435,30.91623,0.00632,42.930660992,14.8649379966,9.144,17,8.64,5.12,0.459085336908,14,24,12.192,2.77029,-3.048,24,12.192,2.77029,0.5,1,11,5.588,2.66176,3.556,24,12.192,2.77029
9,16008,542,19,316.2868,146.70918,0,3.35793,1.97354,4.83127,13.37167,40.59354,0.01015,79.831732826,39.250873811,9.652,17,8.64,5.12,1.0,14,24,12.192,2.77029,-2.54,24,12.192,2.77029,0.5,1,11,5.588,2.66176,4.064,24,12.192,2.77029
10,16009,542,20,316.02472,146.01239,0,3.18391,1.94026,4.66251,12.64218,37.52282,0.0071,31.9158739269,48.3890940591,10.16,17,8.64,5.12,0.297624990684,14,24,12.192,2.77029,-2.032,24,12.192,2.77029,0.5,1,11,5.588,2.66176,4.572,24,12.192,2.77029
11,16010,542,21,316.25827,146.20825,0,3.26065,1.84588,4.15564,10.39258,28.06881,0.01283,48.4683477479,19.812394741,10.668,17,8.64,5.12,0.540259563481,14,24,12.192,2.77029,-1.524,24,12.192,2.77029,0.5,1,11,5.588,2.66176,5.08,24,12.192,2.77029
12,16011,542,22,315.94888,146.37038,0,3.63224,1.86077,4.22687,10.66578,29.04351,0.00946,54.8854658681,22.7042970718,11.176,17,8.64,5.12,0.634324941898,14,24,12.192,2.77029,-1.016,24,12.192,2.77029,0.5,1,11,5.588,2.66176,5.588,24,12.192,2.77029
13,16012,542,23,316.03455,146.06355,0,3.43185,1.92598,4.57945,12.24441,35.73235,0.00584,35.2979567956,20.7067595414,11.684,17,8.64,5.12,0.347201280057,14,24,12.192,2.77029,-0.508,24,12.192,2.77029,0.5,1,11,5.588,2.66176,6.096,24,12.192,2.77029
14,16013,542,24,316.01437,145.9404,0,2.77029,2.05831,5.27016,15.28374,48.55107,0.00744,27.1884802283,8.11150907369,12.192,17,8.64,5.12,0.228328451513,14,24,12.192,2.77029,0.0,24,12.192,2.77029,0.5,1,11,5.588,2.66176,6.604,24,12.192,2.77029
15,16014,542,25,315.94153,145.70398,0,3.03289,1.89367,4.39842,11.41062,32.11682,0.00849,11.6119666562,16.0801227125,12.7,17,8.64,5.12,0.0,14,24,12.192,2.77029,0.508,24,12.192,2.77029,0.5,1,11,5.588,2.66176,7.112,24,12.192,2.77029
16,16015,542,26,315.78897,145.83139,0,1.92943,1.96409,4.70254,12.56659,36.41708,0.00482,22.66375663,12.9197800168,13.208,17,8.64,5.12,0.162002753663,14,24,12.192,2.77029,1.016,24,12.192,2.77029,0.5,1,11,5.588,2.66176,7.62,24,12.192,2.77029
