, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,43308,1637,81,646.11768,303.94174,0,3.03302,2.28497,6.70478,22.76658,85.49316,0.00529,0.0,0.0,41.148,17,8.64,5.54,0.0,10,91,46.228,4.3812,-5.08,91,46.228,4.3812,0.5,0,81,41.148,3.03302,0.0,91,46.228,4.3812
1,43309,1637,82,647.44128,303.70059,0,2.60814,1.91929,4.68957,13.43116,43.97603,0.00783,87.4502541081,87.4502541081,41.656,17,8.64,5.54,0.224300392329,10,91,46.228,4.3812,-4.572,91,46.228,4.3812,0.5,0,81,41.148,3.03302,0.508,91,46.228,4.3812
2,43310,1637,83,647.23132,304.01602,0,3.18442,2.06092,5.45236,16.83584,58.36891,0.00655,72.5474422347,24.6297073767,42.164,17,8.64,5.54,0.0,10,91,46.228,4.3812,-4.064,91,46.228,4.3812,0.5,0,81,41.148,3.03302,1.016,91,46.228,4.3812
3,43311,1637,84,647.30884,304.17468,0,4.41995,1.86866,4.43039,12.17802,37.80518,0.00774,78.8919861226,11.4780404186,42.672,17,8.64,5.54,0.095490951325,10,91,46.228,4.3812,-3.556,91,46.228,4.3812,0.5,0,81,41.148,3.03302,1.524,91,46.228,4.3812
4,43312,1637,85,647.46552,303.86859,0,4.7126,1.93801,4.67976,12.90575,39.64719,0.00364,87.738530075,22.3509010302,43.18,17,8.64,5.54,0.228639198524,10,91,46.228,4.3812,-3.048,91,46.228,4.3812,0.5,0,81,41.148,3.03302,2.032,91,46.228,4.3812
5,43313,1637,86,647.64087,303.94229,0,4.73583,2.01102,5.03364,14.3439,45.15849,0.00301,99.0073564544,12.3635591685,43.688,17,8.64,5.54,0.398244921221,10,91,46.228,4.3812,-2.54,91,46.228,4.3812,0.5,0,81,41.148,3.03302,2.54,91,46.228,4.3812
6,43314,1637,87,647.54523,304.02429,0,5.19861,1.91438,4.57092,12.43905,37.59331,0.00529,92.9457613806,8.18871269249,44.196,17,8.64,5.54,0.307012597768,10,91,46.228,4.3812,-2.032,91,46.228,4.3812,0.5,0,81,41.148,3.03302,3.048,91,46.228,4.3812
7,43315,1637,88,647.56079,304.18579,0,5.54371,1.9709,4.85815,13.68106,42.74642,0.00504,95.1340425147,10.5461100037,44.704,17,8.64,5.54,0.339948148526,10,91,46.228,4.3812,-1.524,91,46.228,4.3812,0.5,0,81,41.148,3.03302,3.556,91,46.228,4.3812
8,43316,1637,89,647.49677,304.04953,0,4.42645,1.90937,4.55209,12.39334,37.57907,0.00733,89.9142420812,9.78575982231,45.212,17,8.64,5.54,0.261385572883,10,91,46.228,4.3812,-1.016,91,46.228,4.3812,0.5,0,81,41.148,3.03302,4.064,91,46.228,4.3812
9,43317,1637,90,647.88745,304.0665,0,4.06832,1.94551,4.66664,12.57107,36.89861,0.00342,115.320531983,25.4181453482,45.72,17,8.64,5.54,0.643772523818,10,91,46.228,4.3812,-0.508,91,46.228,4.3812,0.5,0,81,41.148,3.03302,4.572,91,46.228,4.3812
10,43318,1637,91,648.09521,304.01935,0,4.3812,1.84284,4.19231,10.7007,29.78499,0.00575,128.638402897,13.8477980893,46.228,17,8.64,5.54,0.844218164305,10,91,46.228,4.3812,0.0,91,46.228,4.3812,0.5,0,81,41.148,3.03302,5.08,91,46.228,4.3812
11,43319,1637,92,647.52667,304.23035,0,4.38734,1.8465,4.18226,10.57908,29.10321,0.00339,93.4859221115,39.4180243164,46.736,17,8.64,5.54,0.315142490629,10,91,46.228,4.3812,0.508,91,46.228,4.3812,0.5,0,81,41.148,3.03302,5.588,91,46.228,4.3812
12,43320,1637,93,647.65057,303.99026,0,4.6768,1.9314,4.59012,12.23468,35.49984,0.00316,99.6877505367,17.5613614641,47.244,17,8.64,5.54,0.408485449041,10,91,46.228,4.3812,1.016,91,46.228,4.3812,0.5,0,81,41.148,3.03302,6.096,91,46.228,4.3812
13,43321,1637,94,647.72437,304.03687,0,3.09827,2.08069,5.43485,16.29578,54.27034,0.00749,104.617746814,5.67362213427,47.752,17,8.64,5.54,0.482686217901,10,91,46.228,4.3812,1.524,91,46.228,4.3812,0.5,0,81,41.148,3.03302,6.604,91,46.228,4.3812
14,43322,1637,95,647.77783,304.5827,0,1.88031,1.92066,4.62996,12.78994,39.39907,0.00929,115.6731158,35.648714186,48.26,17,8.64,5.54,0.649079219566,10,91,46.228,4.3812,2.032,91,46.228,4.3812,0.5,0,81,41.148,3.03302,7.112,91,46.228,4.3812
15,43323,1637,96,648.25586,303.9202,0,1.43843,1.94283,4.75175,13.34783,41.87878,0.00975,138.988752116,53.1022126003,48.768,17,8.64,5.54,1.0,10,91,46.228,4.3812,2.54,91,46.228,4.3812,0.5,0,81,41.148,3.03302,7.62,91,46.228,4.3812
16,43324,1637,97,648.211,303.53497,0,1.27414,2.05201,5.33647,16.00094,53.37698,0.01023,138.610887645,25.2091564479,49.276,17,8.64,5.54,0.994312808214,10,91,46.228,4.3812,3.048,91,46.228,4.3812,0.5,0,81,41.148,3.03302,8.128,91,46.228,4.3812
