, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,41040,1539,75,355.5,242.91313,0,1.45581,1.77614,3.95202,10.03885,28.42433,0.00506,0.0,0.0,38.1,18,9.14,5.08,0.0,8,83,42.164,3.77818,-4.064,83,42.164,3.77818,0.5,2,77,39.116,2.69567,-1.016,83,42.164,3.77818
1,41041,1539,76,355.52939,243.2963,0,2.14082,2.0332,5.13231,14.74149,46.79495,0.00582,24.9792066272,24.9792066272,38.608,18,9.14,5.08,0.309198010359,8,83,42.164,3.77818,-3.556,83,42.164,3.77818,0.5,2,77,39.116,2.69567,-0.508,83,42.164,3.77818
2,41042,1539,77,355.03784,242.83546,0,2.69567,1.9341,4.66406,12.78529,38.67654,0.00736,30.4616724633,43.796443768,39.116,18,9.14,5.08,0.451123988793,8,83,42.164,3.77818,-3.048,83,42.164,3.77818,0.5,2,77,39.116,2.69567,0.0,83,42.164,3.77818
3,41043,1539,78,355.0239,242.94246,0,3.69479,1.97303,4.79725,13.09779,38.94205,0.00444,31.0051675347,7.01377517532,39.624,18,9.14,5.08,0.465193583037,8,83,42.164,3.77818,-2.54,83,42.164,3.77818,0.5,2,77,39.116,2.69567,0.508,83,42.164,3.77818
4,41044,1539,79,354.98499,243.30759,0,3.50176,1.88642,4.42518,11.73933,34.21056,0.00828,42.1666173048,23.8678287371,40.132,18,9.14,5.08,0.754132853564,8,83,42.164,3.77818,-2.032,83,42.164,3.77818,0.5,2,77,39.116,2.69567,1.016,83,42.164,3.77818
5,41045,1539,80,354.89148,243.1913,0,4.64838,1.85724,4.24967,10.89542,30.412,0.00514,43.4905445303,9.69949074668,40.64,18,9.14,5.08,0.788405692186,8,83,42.164,3.77818,-1.524,83,42.164,3.77818,0.5,2,77,39.116,2.69567,1.524,83,42.164,3.77818
6,41046,1539,81,354.83197,243.1317,0,3.61322,1.83927,4.12114,10.24087,27.43836,0.00771,45.6870442413,5.47452832877,41.148,18,9.14,5.08,0.845267035225,8,83,42.164,3.77818,-1.016,83,42.164,3.77818,0.5,2,77,39.116,2.69567,2.032,83,42.164,3.77818
7,41047,1539,82,355.27231,243.40247,0,3.50768,1.8492,4.17132,10.4464,28.2245,0.00847,35.0817213151,33.6003923848,41.656,18,9.14,5.08,0.570724360835,8,83,42.164,3.77818,-0.508,83,42.164,3.77818,0.5,2,77,39.116,2.69567,2.54,83,42.164,3.77818
8,41048,1539,83,355.18024,243.1815,0,3.77818,1.89132,4.42921,11.71225,34.04134,0.00844,27.1345934881,15.5599500001,42.164,18,9.14,5.08,0.364995054659,8,83,42.164,3.77818,0.0,83,42.164,3.77818,0.5,2,77,39.116,2.69567,3.048,83,42.164,3.77818
9,41049,1539,84,355.34534,243.04079,0,4.08515,1.89926,4.42442,11.50812,32.45601,0.01139,13.0351809661,14.1002536173,42.672,18,9.14,5.08,0.0,8,83,42.164,3.77818,0.508,83,42.164,3.77818,0.5,2,77,39.116,2.69567,3.556,83,42.164,3.77818
10,41050,1539,85,355.02475,243.12762,0,4.07289,1.84406,4.1746,10.56084,29.02181,0.00781,33.8916583835,21.5891408427,43.18,18,9.14,5.08,0.539916901013,8,83,42.164,3.77818,1.016,83,42.164,3.77818,0.5,2,77,39.116,2.69567,4.064,83,42.164,3.77818
11,41051,1539,86,355.07211,242.87506,0,4.2969,1.90802,4.47475,11.73219,33.36373,0.00958,27.9227151764,16.7025367989,43.688,18,9.14,5.08,0.385397359952,8,83,42.164,3.77818,1.524,83,42.164,3.77818,0.5,2,77,39.116,2.69567,4.572,83,42.164,3.77818
12,41052,1539,87,354.79092,243.27225,0,5.08474,1.90537,4.42698,11.42444,31.79653,0.00706,51.6642318038,31.6322159206,44.196,18,9.14,5.08,1.0,8,83,42.164,3.77818,2.032,83,42.164,3.77818,0.5,2,77,39.116,2.69567,5.08,83,42.164,3.77818
13,41053,1539,88,355.28864,243.23677,0,4.22476,1.92452,4.53844,11.96789,34.29984,0.00714,25.1253293336,32.4338946425,44.704,18,9.14,5.08,0.312980725781,8,83,42.164,3.77818,2.54,83,42.164,3.77818,0.5,2,77,39.116,2.69567,5.588,83,42.164,3.77818
14,41054,1539,89,355.50113,243.29356,0,3.10565,1.8928,4.40272,11.45625,32.39462,0.00412,24.7280590849,14.2966172658,45.212,18,9.14,5.08,0.302696490469,8,83,42.164,3.77818,3.048,83,42.164,3.77818,0.5,2,77,39.116,2.69567,6.096,83,42.164,3.77818
15,41055,1539,90,355.69791,243.37431,0,2.49481,1.84765,4.20729,10.7052,29.53576,0.01109,32.6203755054,13.8257507229,45.72,18,9.14,5.08,0.507006879914,8,83,42.164,3.77818,3.556,83,42.164,3.77818,0.5,2,77,39.116,2.69567,6.604,83,42.164,3.77818
16,41056,1539,91,355.40448,243.46776,0,2.67288,1.94378,4.6857,12.77315,38.20955,0.01246,36.5816920514,20.0168412784,46.228,18,9.14,5.08,0.609554482304,8,83,42.164,3.77818,4.064,83,42.164,3.77818,0.5,2,77,39.116,2.69567,7.112,83,42.164,3.77818
17,41057,1539,92,354.7699,242.73206,0,1.40347,2.25211,6.41976,20.97382,75.42987,0.00295,48.8941888107,63.1519831481,46.736,18,9.14,5.08,0.928291197089,8,83,42.164,3.77818,4.572,83,42.164,3.77818,0.5,2,77,39.116,2.69567,7.62,83,42.164,3.77818
