, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,15046,503,7,96.28868,411.12518,0,1.34962,1.82867,4.11435,10.34251,28.22912,0.00776,0.0,0.0,3.556,16,8.13,4.87,0.0,1,8,4.064,1.63675,-0.508,8,4.064,1.63675,0.5,3,10,5.08,3.06874,-1.524,8,4.064,1.63675
1,15047,503,8,96.11745,411.0419,0,1.63675,1.91392,4.52823,12.06183,35.11046,0.01133,12.3765310666,12.3765310666,4.064,16,8.13,4.87,0.0397073750112,1,8,4.064,1.63675,0.0,8,4.064,1.63675,0.5,3,10,5.08,3.06874,-1.016,8,4.064,1.63675
2,15048,503,9,96.41537,411.22495,0,2.26228,1.84225,4.12988,10.25695,27.44455,0.01285,10.4818236975,22.7280406569,4.572,16,8.13,4.87,0.0,1,8,4.064,1.63675,0.508,8,4.064,1.63675,0.5,3,10,5.08,3.06874,-0.508,8,4.064,1.63675
3,15049,503,10,96.7095,410.77774,0,3.06874,1.87869,4.32435,11.09335,30.79927,0.011,35.4714252582,34.7922626919,5.08,16,8.13,4.87,0.523706983317,1,8,4.064,1.63675,1.016,8,4.064,1.63675,0.5,3,10,5.08,3.06874,0.0,8,4.064,1.63675
4,15050,503,11,96.74255,410.63284,0,3.51636,1.82324,4.05788,10.02312,26.71178,0.00966,43.5255770417,9.66038924229,5.588,16,8.13,4.87,0.692497811112,1,8,4.064,1.63675,1.524,8,4.064,1.63675,0.5,3,10,5.08,3.06874,0.508,8,4.064,1.63675
5,15051,503,12,96.76045,410.73187,0,3.72979,1.85064,4.18205,10.51042,28.56543,0.0119,39.9239550399,6.54125810166,6.096,16,8.13,4.87,0.617018632741,1,8,4.064,1.63675,2.032,8,4.064,1.63675,0.5,3,10,5.08,3.06874,1.016,8,4.064,1.63675
6,15052,503,13,96.89207,410.87845,0,3.53958,1.86668,4.27008,10.89076,30.08092,0.01419,42.3725814251,12.8050859185,6.604,16,8.13,4.87,0.668334486431,1,8,4.064,1.63675,2.54,8,4.064,1.63675,0.5,3,10,5.08,3.06874,1.524,8,4.064,1.63675
7,15053,503,14,97.03262,411.00354,0,4.67512,1.96357,4.74163,12.85733,38.00848,0.00544,48.9982319147,12.2299897704,7.112,16,8.13,4.87,0.807188218133,1,8,4.064,1.63675,3.048,8,4.064,1.63675,0.5,3,10,5.08,3.06874,2.032,8,4.064,1.63675
8,15054,503,15,96.90485,410.90555,0,4.80814,1.89102,4.38846,11.38148,32.04138,0.00396,42.5192821495,10.4662541019,7.62,16,8.13,4.87,0.671408892945,1,8,4.064,1.63675,3.556,8,4.064,1.63675,0.5,3,10,5.08,3.06874,2.54,8,4.064,1.63675
9,15055,503,16,97.03614,411.0289,0,4.50512,1.91166,4.50628,11.92037,34.33823,0.00791,48.986299873,11.7094368304,8.128,16,8.13,4.87,0.806938158381,1,8,4.064,1.63675,4.064,8,4.064,1.63675,0.5,3,10,5.08,3.06874,3.048,8,4.064,1.63675
10,15056,503,17,97.08892,410.72357,0,4.87499,1.90223,4.43113,11.52487,32.52369,0.01073,58.1985858504,20.1407864815,8.636,16,8.13,4.87,1.0,1,8,4.064,1.63675,4.572,8,4.064,1.63675,0.5,3,10,5.08,3.06874,3.556,8,4.064,1.63675
11,15057,503,18,97.00679,411.05777,0,4.67906,1.94479,4.66744,12.60211,37.1522,0.00838,46.8823547707,22.3693490608,9.144,16,8.13,4.87,0.762845789004,1,8,4.064,1.63675,5.08,8,4.064,1.63675,0.5,3,10,5.08,3.06874,4.064,8,4.064,1.63675
12,15058,503,19,96.76752,410.99478,0,4.49035,1.90879,4.4638,11.657,33.02116,0.00789,32.258073426,16.0824598064,9.652,16,8.13,4.87,0.456364781391,1,8,4.064,1.63675,5.588,8,4.064,1.63675,0.5,3,10,5.08,3.06874,4.572,8,4.064,1.63675
13,15059,503,20,96.74435,411.20007,0,3.74668,1.82759,4.07997,10.10633,26.98663,0.0085,30.01590358,13.428571012,10.16,16,8.13,4.87,0.409375636594,1,8,4.064,1.63675,6.096,8,4.064,1.63675,0.5,3,10,5.08,3.06874,5.08,8,4.064,1.63675
14,15060,503,21,96.58205,411.04022,0,3.17141,1.85847,4.23709,10.78041,29.74648,0.01056,19.8525960434,14.807067411,10.668,16,8.13,4.87,0.196383239833,1,8,4.064,1.63675,6.604,8,4.064,1.63675,0.5,3,10,5.08,3.06874,5.588,8,4.064,1.63675
15,15061,503,22,96.52258,411.26346,0,2.53008,1.85813,4.19354,10.47,28.09803,0.00747,17.6616576654,15.0166570568,11.176,16,8.13,4.87,0.150467752714,1,8,4.064,1.63675,7.112,8,4.064,1.63675,0.5,3,10,5.08,3.06874,6.096,8,4.064,1.63675
