,time[frames],multi_alignedByIntensity_intensity_mean,multi_alignedByIntensity_intensity_std,multi_alignedByIntensity_intensity_mean_normalized,multi_alignedByIntensity_intensity_std_normalized,multi_alignedByIntensity_distance_mean,multi_alignedByIntensity_distance_std,multi_alignedByIntensity_distance_mean_normalized,multi_alignedByIntensity_distance_std_normalized
34,-235.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,-235.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-234.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,-234.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,-233.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,-233.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,-232.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,-232.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,-231.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,-231.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-230.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,-230.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,-229.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,-229.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,-228.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,-228.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,-227.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,-227.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,-226.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,-226.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,-225.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,-225.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,-224.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,-224.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-223.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,-223.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,-222.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,-221.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,-221.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,-220.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,-220.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,-219.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,-219.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,-218.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,-218.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,-217.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,-217.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,-216.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,-216.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,-215.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,-215.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,-214.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,-214.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,-213.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,-213.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,-212.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,-212.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,-211.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,-211.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,-210.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,-210.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,-209.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,-209.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,-208.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,-208.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,-207.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,-207.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,-206.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,-206.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,-205.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,-205.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,-204.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,-204.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,-203.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,-203.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,-202.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-202.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,-201.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,-201.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,-200.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,-200.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,-199.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,-199.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,-198.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,-198.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,-197.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,-197.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,-196.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,-196.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,-195.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,-195.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,-194.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,-194.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,-193.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,-193.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,-192.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,-192.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,-191.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,-191.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,-190.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,-189.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,-189.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,-188.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,-188.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,-187.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,-187.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,-186.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,-186.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,-185.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,-185.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,-184.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,-184.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,-183.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,-183.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,-182.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,-182.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,-181.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,-181.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,-180.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,-180.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,-179.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,-179.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,-178.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,-178.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,-177.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,-177.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,-176.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,-176.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,-175.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,-175.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,-174.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,-174.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,-173.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,-173.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,-172.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,-172.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,-171.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,-171.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,-170.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,-170.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,-169.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,-169.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,-168.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,-168.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,-167.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,-167.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,-166.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,-166.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,-165.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,-165.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,-164.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,-164.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,-163.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,-163.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,-162.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,-162.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,-161.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,-161.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,-160.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,-160.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,-159.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,-159.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,-158.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,-157.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,-157.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,-156.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,-156.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,-155.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,-155.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,-154.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,-154.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,-153.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,-153.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,-152.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,-152.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,-151.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,-151.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,-150.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,-150.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,-149.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,-149.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,-148.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,-148.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,-147.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,-147.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,-146.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,-146.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,-145.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,-145.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,-144.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,-144.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,-143.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,-143.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,-142.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,-142.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,-141.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,-141.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,-140.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,-140.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,-139.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,-139.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,-138.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,-138.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,-137.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,-137.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,-136.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,-136.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,-135.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,-135.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,-134.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,-134.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,-133.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,-133.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,-132.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,-132.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,-131.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,-131.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,-130.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,-130.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,-129.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,-129.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,-128.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,-128.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,-127.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,-127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,-126.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,-125.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,-125.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,-124.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,-124.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,-123.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,-123.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,-122.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,-122.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,-121.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,-121.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,-120.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,-120.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,-119.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,-119.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,-118.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,-118.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,-117.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,-117.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,-116.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,-116.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,-115.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,-115.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,-114.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,-114.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,-113.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,-113.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,-112.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,-112.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,-111.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,-111.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,-110.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,-110.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,-109.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,-109.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,-108.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,-108.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,-107.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,-107.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,-106.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,-106.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,-105.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,-105.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,-104.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,-104.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,-103.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,-103.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,-102.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,-102.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,-101.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,-101.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,-100.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,-100.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,-99.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,-99.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,-98.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,-98.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,-97.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,-97.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,-96.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,-96.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,-95.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,-94.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,-94.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,-93.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,-93.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,-92.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,-92.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,-91.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,-91.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,-90.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,-90.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,-89.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,-89.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,-88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,-88.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,-87.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,-87.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,-86.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,-86.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,-85.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,-85.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,-84.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,-84.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,-83.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,-83.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,-82.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,-82.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,-81.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,-81.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,-80.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,-80.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,-79.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,-79.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,-78.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,-78.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,-77.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,-77.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,-76.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,-76.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,-75.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
