, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,dt,inflectionPoint_fromDistance_AU,inflectionPoint_fromDistance_Index,inflectionPoint_fromDistance_Frame,inflectionPoint_fromDistance_Time,inflectionPoint_fromDistance_Intensity,time_aligned_by_inflectionPoint_fromDistance[s],inflectionPoint_fromDistance_Time_plus_dt_Index,inflectionPoint_fromDistance_Time_plus_dt_Time,inflectionPoint_fromDistance_Time_plus_dt_Intensity,inflectionPoint_fromDistance_Time_plus_dt_Distance,inflectionPoint_fromIntensity_alignment_threshold,inflectionPoint_fromIntensity_raw_AU,inflectionPoint_fromIntensity_raw_Index,inflectionPoint_fromIntensity_raw_Frame,inflectionPoint_fromIntensity_raw_Time,inflectionPoint_fromIntensity_raw_Intensity,time_aligned_by_inflectionPoint_fromIntensity_raw[s],inflectionPoint_fromIntensity_raw_Time_plus_dt_Index,inflectionPoint_fromIntensity_raw_Time_plus_dt_Time,inflectionPoint_fromIntensity_raw_Time_plus_dt_Intensity,inflectionPoint_fromIntensity_raw_Time_plus_dt_Distance,inflectionPoint_fromIntensity_minMaxRescaled_AU,inflectionPoint_fromIntensity_minMaxRescaled_Index,inflectionPoint_fromIntensity_minMaxRescaled_Frame,inflectionPoint_fromIntensity_minMaxRescaled_Time,inflectionPoint_fromIntensity_minMaxRescaled_Intensity,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Index,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Time,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Intensity,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Distance
37,4767,170,37,448.45267,304.52657999999997,0,4.50926,1.6638700000000002,3.39051,7.64095,18.55477,0.00235,37.39536337826291,2.6569051940180155,5.92,70,11.2,6.13,0.1409564018478351,2.0,27.583079141430346,53,53,8.48,5.50255,-2.5600000000000005,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,2.08,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
38,4768,170,38,448.20752000000005,304.56741,0,4.4343,1.698,3.53671,8.16884,20.36948,0.00247,41.776462321652474,16.154247372283894,6.08,70,11.2,6.13,0.15972594516157848,2.0,27.583079141430346,53,53,8.48,5.50255,-2.4000000000000004,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,2.24,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
39,4769,170,39,448.43575999999996,304.69647000000003,0,4.905469999999999,1.6955099999999999,3.52864,8.14828,20.33274,0.0024100000000000002,48.33348641772783,17.043141452498606,6.24,70,11.2,6.13,0.1878176064937755,2.0,27.583079141430346,53,53,8.48,5.50255,-2.24,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,2.4000000000000004,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
40,4770,170,40,448.41222999999997,304.62311,0,4.6685099999999995,1.7248900000000003,3.63885,8.50383,21.43111,0.0025,43.51398559595488,5.00767968849061,6.4,70,11.2,6.13,0.16716985792800065,2.0,27.583079141430346,53,53,8.48,5.50255,-2.08,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,2.5600000000000005,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
41,4771,170,41,448.42609000000004,304.58914,0,4.6420900000000005,1.69413,3.51269,8.0554,19.884729999999998,0.00247,41.335346417714014,2.384765316024274,6.5600000000000005,70,11.2,6.13,0.15783611245696758,2.0,27.583079141430346,53,53,8.48,5.50255,-1.92,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,2.7200000000000006,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
42,4772,170,42,448.6402,304.71851000000004,0,4.82873,1.75604,3.76591,8.94712,22.90693,0.00337,52.12514972479844,16.260356269927254,6.72,70,11.2,6.13,0.20406188437765552,2.0,27.583079141430346,53,53,8.48,5.50255,-1.7600000000000007,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,2.88,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
43,4773,170,43,448.4003,304.44592,0,5.40665,1.74343,3.69812,8.65973,21.78689,0.00249,31.987960716494563,23.602905943390493,6.88,70,11.2,6.13,0.11778995895613718,2.0,27.583079141430346,53,53,8.48,5.50255,-1.6000000000000005,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,3.04,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
44,4774,170,44,448.44302000000005,304.50333,0,5.51898,1.7288700000000001,3.64563,8.49263,21.26545,0.00249,35.83522210817907,4.651433108463819,7.04,70,11.2,6.13,0.13427243065184527,2.0,27.583079141430346,53,53,8.48,5.50255,-1.4400000000000004,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,3.2,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
45,4775,170,45,448.4585,304.56522,0,5.74605,1.73878,3.69365,8.68304,21.97366,0.00235,39.93167881081437,4.146777129590959,7.2,70,11.2,6.13,0.151822507129575,2.0,27.583079141430346,53,53,8.48,5.50255,-1.2800000000000002,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,3.3600000000000003,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
46,4776,170,46,448.62865999999997,304.61896,0,5.4033,1.73605,3.67999,8.62923,21.783,0.00242,45.745457262989035,11.598887695375561,7.36,70,11.2,6.13,0.17672994882048898,2.0,27.583079141430346,53,53,8.48,5.50255,-1.12,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,3.5200000000000005,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
47,4777,170,47,448.56458,304.69592,0,6.05464,1.7405400000000002,3.70091,8.70717,22.04974,0.00236,49.42757454093741,6.509446735321298,7.5200000000000005,70,11.2,6.13,0.19250490862572558,2.0,27.583079141430346,53,53,8.48,5.50255,-0.96,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,3.6800000000000006,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
48,4778,170,48,448.68935999999997,304.89609,0,5.4257,1.7218,3.6498199999999996,8.62187,22.10265,0.00238,64.09574916024032,15.332021282026394,7.68,70,11.2,6.13,0.25534643364217546,2.0,27.583079141430346,53,53,8.48,5.50255,-0.8000000000000007,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,3.84,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
49,4779,170,49,448.67526,304.68637,0,4.86603,1.6793,3.47595,8.056410000000001,20.542379999999998,0.00243,50.89637449899982,13.662574555697981,7.84,70,11.2,6.13,0.1987975545550475,2.0,27.583079141430346,53,53,8.48,5.50255,-0.6400000000000006,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,4.0,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
