, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,dt,inflectionPoint_fromDistance_AU,inflectionPoint_fromDistance_Index,inflectionPoint_fromDistance_Frame,inflectionPoint_fromDistance_Time,inflectionPoint_fromDistance_Intensity,time_aligned_by_inflectionPoint_fromDistance[s],inflectionPoint_fromDistance_Time_plus_dt_Index,inflectionPoint_fromDistance_Time_plus_dt_Time,inflectionPoint_fromDistance_Time_plus_dt_Intensity,inflectionPoint_fromDistance_Time_plus_dt_Distance,inflectionPoint_fromIntensity_alignment_threshold,inflectionPoint_fromIntensity_raw_AU,inflectionPoint_fromIntensity_raw_Index,inflectionPoint_fromIntensity_raw_Frame,inflectionPoint_fromIntensity_raw_Time,inflectionPoint_fromIntensity_raw_Intensity,time_aligned_by_inflectionPoint_fromIntensity_raw[s],inflectionPoint_fromIntensity_raw_Time_plus_dt_Index,inflectionPoint_fromIntensity_raw_Time_plus_dt_Time,inflectionPoint_fromIntensity_raw_Time_plus_dt_Intensity,inflectionPoint_fromIntensity_raw_Time_plus_dt_Distance,inflectionPoint_fromIntensity_minMaxRescaled_AU,inflectionPoint_fromIntensity_minMaxRescaled_Index,inflectionPoint_fromIntensity_minMaxRescaled_Frame,inflectionPoint_fromIntensity_minMaxRescaled_Time,inflectionPoint_fromIntensity_minMaxRescaled_Intensity,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Index,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Time,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Intensity,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Distance
10,1613,57,10,1109.18115,113.66601000000001,0,4.84978,1.86136,4.23549,10.72345,29.35278,0.00743,1.1765403998554693,14.989123812361731,1.6,41,6.56,5.55,0.0,2.0,26.66110859454784,22,22,3.52,5.4016,-1.92,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,0.48,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
11,1614,57,11,1109.35217,113.56445,0,4.00749,1.84035,4.13125,10.27853,27.52923,0.0091,14.058407143144583,12.928673855040802,1.76,41,6.56,5.55,0.03336373691786508,2.0,26.66110859454784,22,22,3.52,5.4016,-1.76,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,0.6399999999999999,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
12,1615,57,12,1109.08972,113.51955,0,4.3588,1.84807,4.17755,10.492939999999999,28.4385,0.00817,10.912533164439337,17.307098336011617,1.92,41,6.56,5.55,0.025215996074562392,2.0,26.66110859454784,22,22,3.52,5.4016,-1.6,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,0.7999999999999998,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
13,1616,57,13,1109.2576900000001,113.45343000000001,0,4.683269999999999,1.8195700000000001,4.0473300000000005,9.99061,26.5813,0.00853,15.368046442623115,11.733494817946136,2.08,41,6.56,5.55,0.036755672412607084,2.0,26.66110859454784,22,22,3.52,5.4016,-1.44,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,0.96,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
14,1617,57,14,1109.33411,113.43692,0,5.25015,1.88975,4.35303,11.13222,30.69602,0.0052899999999999996,18.789323644295564,5.081901239931584,2.24,41,6.56,5.55,0.045616701233539,2.0,26.66110859454784,22,22,3.52,5.4016,-1.2799999999999998,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,1.12,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
15,1618,57,15,1109.4470199999998,113.33752,0,5.06406,1.8358900000000002,4.12087,10.28207,27.71524,0.006490000000000001,28.414721748809075,9.777916123711591,2.4,41,6.56,5.55,0.07054625969648502,2.0,26.66110859454784,22,22,3.52,5.4016,-1.12,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,1.2799999999999998,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
16,1619,57,16,1109.44641,113.43786999999999,0,5.24214,1.78335,3.8784,9.332510000000001,24.15656,0.00415,23.796700458733504,6.5228705095986745,2.56,41,6.56,5.55,0.058585691366320664,2.0,26.66110859454784,22,22,3.52,5.4016,-0.96,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,1.44,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
17,1620,57,17,1109.53735,113.42478,0,4.9002300000000005,1.83592,4.12408,10.30258,27.81611,0.00419,29.068983994979504,5.972022181182381,2.72,41,6.56,5.55,0.07224078378150503,2.0,26.66110859454784,22,22,3.52,5.4016,-0.7999999999999998,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,1.6,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
18,1621,57,18,1109.55798,113.25713999999999,0,4.70841,1.8240299999999998,4.0866,10.21664,27.70644,0.01099,37.12842789713627,10.978799500059429,2.88,41,6.56,5.55,0.09311455707961276,2.0,26.66110859454784,22,22,3.52,5.4016,-0.6400000000000001,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,1.7599999999999998,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
19,1622,57,19,1109.6934800000001,113.23298,0,5.02996,1.8367900000000001,4.13363,10.35763,28.076459999999997,0.00914,44.65981956561586,8.946407793640148,3.04,41,6.56,5.55,0.11262068730592158,2.0,26.66110859454784,22,22,3.52,5.4016,-0.48,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,1.92,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
20,1623,57,20,1109.46423,113.3498,0,5.26673,1.83755,4.10542,10.14475,26.93818,0.0059,28.56522646243574,16.72439704302322,3.2,41,6.56,5.55,0.07093606342372467,2.0,26.66110859454784,22,22,3.52,5.4016,-0.31999999999999984,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,2.08,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
21,1624,57,21,1109.3949,113.28896,0,5.13199,1.8507900000000002,4.19792,10.6103,29.043940000000003,0.00674,28.992405956777635,5.995577767198145,3.36,41,6.56,5.55,0.07204244843375084,2.0,26.66110859454784,22,22,3.52,5.4016,-0.16000000000000014,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,2.2399999999999998,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
22,1625,57,22,1109.54529,113.52022,0,5.4016,1.8335400000000002,4.1047199999999995,10.20156,27.354909999999997,0.0078,26.66110859454784,17.930852886366115,3.52,41,6.56,5.55,0.06600444218661526,2.0,26.66110859454784,22,22,3.52,5.4016,0.0,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,2.4,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
23,1626,57,23,1109.53259,113.49283999999999,0,5.54786,1.8288799999999998,4.073580000000001,10.04244,26.61947,0.00404,26.6162825753389,1.9618313739976054,3.68,41,6.56,5.55,0.06588834383365401,2.0,26.66110859454784,22,22,3.52,5.4016,0.16000000000000014,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,2.56,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
24,1627,57,24,1109.646,113.35033,0,5.48856,1.83833,4.13414,10.336310000000001,27.919259999999998,0.00746,37.62889831798246,11.838377069721943,3.84,41,6.56,5.55,0.09441076389412466,2.0,26.66110859454784,22,22,3.52,5.4016,0.31999999999999984,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,2.7199999999999998,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
25,1628,57,25,1109.93335,113.05044,0,4.99226,1.9062700000000001,4.4961400000000005,11.93478,34.597,0.00513,64.24198514468952,26.99684326333653,4.0,41,6.56,5.55,0.16333804323592646,2.0,26.66110859454784,22,22,3.52,5.4016,0.48,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,2.88,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
26,1629,57,26,1109.77661,113.05226,0,4.9185300000000005,1.86975,4.31264,11.1662,31.53319,0.0115,56.584215705174294,10.188786802174658,4.16,41,6.56,5.55,0.1435045975056519,2.0,26.66110859454784,22,22,3.52,5.4016,0.6400000000000001,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,3.04,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
27,1630,57,27,1110.20911,112.93183,0,4.84565,1.83887,4.1461,10.40827,28.25765,0.00656,83.20308164625307,29.18200571333182,4.32,41,6.56,5.55,0.21244684462001015,2.0,26.66110859454784,22,22,3.52,5.4016,0.8000000000000003,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,3.2,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
28,1631,57,28,1110.24304,112.83575,0,4.31865,1.8601,4.250430000000001,10.855080000000001,30.111959999999996,0.01184,88.69017330294302,6.623181466826666,4.48,41,6.56,5.55,0.2266582850988047,2.0,26.66110859454784,22,22,3.52,5.4016,0.9600000000000004,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,3.3600000000000003,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
29,1632,57,29,1110.32312,112.69673,0,4.79871,1.8093700000000001,4.00856,9.86501,26.20384,0.0035399999999999997,98.41510220888708,10.42827045727001,4.64,41,6.56,5.55,0.2518456260353881,2.0,26.66110859454784,22,22,3.52,5.4016,1.1199999999999997,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,3.5199999999999996,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
30,1633,57,30,1110.08569,112.56506,0,4.29025,1.7975599999999998,3.9785,9.82959,26.34365,0.00465,93.56173611285364,17.64722991873815,4.8,41,6.56,5.55,0.23927552010112965,2.0,26.66110859454784,22,22,3.52,5.4016,1.2799999999999998,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,3.6799999999999997,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
31,1634,57,31,1109.61707,112.3182,0,4.624680000000001,1.84991,4.21149,10.71156,29.553690000000003,0.00548,92.69945196758243,34.428197497115576,4.96,41,6.56,5.55,0.23704222410881845,2.0,26.66110859454784,22,22,3.52,5.4016,1.44,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,3.84,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
32,1635,57,32,1109.48047,112.10533999999998,0,4.7523599999999995,1.84143,4.17614,10.604330000000001,29.31005,0.01257,103.7882909770662,16.439853095757506,5.12,41,6.56,5.55,0.26576206066742214,2.0,26.66110859454784,22,22,3.52,5.4016,1.6,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,4.0,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
33,1636,57,33,1109.5770300000001,111.70848000000001,0,4.88995,1.8696,4.275869999999999,10.8902,30.032909999999998,0.008790000000000001,130.32079125822722,26.548477428471585,5.28,41,6.56,5.55,0.33448062272016194,2.0,26.66110859454784,22,22,3.52,5.4016,1.7600000000000002,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,4.16,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
34,1637,57,34,1109.39832,111.63458999999999,0,4.43992,1.8615599999999999,4.285480000000001,11.14445,31.94698,0.00771,133.19932516933096,12.569896934550416,5.44,41,6.56,5.55,0.34193595897173823,2.0,26.66110859454784,22,22,3.52,5.4016,1.9200000000000004,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,4.32,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
35,1638,57,35,1109.2830800000002,110.90713999999998,0,4.16775,1.9727,4.82239,13.368529999999998,40.86534,0.00541,179.77461122002975,47.87389044586192,5.6000000000000005,41,6.56,5.55,0.4625648725940091,2.0,26.66110859454784,22,22,3.52,5.4016,2.0800000000000005,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,4.48,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
36,1639,57,36,1109.34485,110.31796000000001,0,3.7693800000000004,1.9565099999999997,4.76451,13.19631,40.439609999999995,0.0075,218.22175770027914,38.506594985693646,5.76,41,6.56,5.55,0.56214209272617,2.0,26.66110859454784,22,22,3.52,5.4016,2.2399999999999998,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,4.64,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
37,1640,57,37,1110.0366199999999,109.89007,0,3.44383,2.0404299999999997,5.1719599999999994,14.88235,47.151740000000004,0.008740000000000001,252.1841378677974,52.87164028687326,5.92,41,6.56,5.55,0.6501038718374078,2.0,26.66110859454784,22,22,3.52,5.4016,2.4,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,4.8,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
38,1641,57,38,1110.2518300000002,109.84008999999999,0,3.12298,1.97858,4.85773,13.52198,41.44595,0.00445,258.81896250103955,14.36093243884404,6.08,41,6.56,5.55,0.6672879141793286,2.0,26.66110859454784,22,22,3.52,5.4016,2.56,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,4.96,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
39,1642,57,39,1110.8584,109.21926,0,3.06787,2.02237,5.06865,14.35169,44.47542,0.007240000000000001,309.5828189302725,56.4174933181589,6.24,41,6.56,5.55,0.7987651282037269,2.0,26.66110859454784,22,22,3.52,5.4016,2.72,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,5.12,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
40,1643,57,40,1112.50732,108.73888999999998,0,2.31403,1.8974900000000001,4.43812,11.689910000000001,33.795390000000005,0.00732,387.2803744818026,111.63534756716021,6.4,41,6.56,5.55,1.0,2.0,26.66110859454784,22,22,3.52,5.4016,2.8800000000000003,35,5.6000000000000005,4.16775,179.77461122002975,0.5,2.775,1,1,0.16,2.91417,5.28,14,2.24,5.25015,18.789323644295564,1.275,7,7,1.12,4.413930000000001,20,3.2,5.26673,28.56522646243574
