, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,dt,inflectionPoint_fromDistance_AU,inflectionPoint_fromDistance_Index,inflectionPoint_fromDistance_Frame,inflectionPoint_fromDistance_Time,inflectionPoint_fromDistance_Intensity,time_aligned_by_inflectionPoint_fromDistance[s],inflectionPoint_fromDistance_Time_plus_dt_Index,inflectionPoint_fromDistance_Time_plus_dt_Time,inflectionPoint_fromDistance_Time_plus_dt_Intensity,inflectionPoint_fromDistance_Time_plus_dt_Distance,inflectionPoint_fromIntensity_alignment_threshold,inflectionPoint_fromIntensity_raw_AU,inflectionPoint_fromIntensity_raw_Index,inflectionPoint_fromIntensity_raw_Frame,inflectionPoint_fromIntensity_raw_Time,inflectionPoint_fromIntensity_raw_Intensity,time_aligned_by_inflectionPoint_fromIntensity_raw[s],inflectionPoint_fromIntensity_raw_Time_plus_dt_Index,inflectionPoint_fromIntensity_raw_Time_plus_dt_Time,inflectionPoint_fromIntensity_raw_Time_plus_dt_Intensity,inflectionPoint_fromIntensity_raw_Time_plus_dt_Distance,inflectionPoint_fromIntensity_minMaxRescaled_AU,inflectionPoint_fromIntensity_minMaxRescaled_Index,inflectionPoint_fromIntensity_minMaxRescaled_Frame,inflectionPoint_fromIntensity_minMaxRescaled_Time,inflectionPoint_fromIntensity_minMaxRescaled_Intensity,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Index,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Time,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Intensity,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Distance
10,1674,59,10,396.10675,114.56281000000001,0,3.05633,1.79462,3.95775,9.7233,25.86373,0.00877,15.52582643057894,5.586712035938944,1.6,36,5.76,5.44,0.0270928364233051,2.0,38.91822643572777,22,22,3.52,5.02193,-1.92,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,-0.48,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
11,1675,59,11,396.17691,114.53001,0,3.21823,1.8314400000000002,4.1028400000000005,10.2231,27.544009999999997,0.00634,20.11263964954739,5.0341505897249945,1.76,36,5.76,5.44,0.036562480683444344,2.0,38.91822643572777,22,22,3.52,5.02193,-1.76,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,-0.32000000000000006,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
12,1676,59,12,396.08173,114.59481000000001,0,3.70033,1.7959900000000002,3.98156,9.8927,26.798990000000003,0.011309999999999999,12.885994849932658,7.484397162766356,1.92,36,5.76,5.44,0.021642807223942292,2.0,38.91822643572777,22,22,3.52,5.02193,-1.6,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,-0.16000000000000014,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
13,1677,59,13,396.04663,114.65171000000001,0,3.99326,1.79403,3.9576,9.74837,26.07552,0.007409999999999999,8.566843194695178,4.345589085498008,2.08,36,5.76,5.44,0.012725760087261874,2.0,38.91822643572777,22,22,3.52,5.02193,-1.44,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,0.0,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
14,1678,59,14,396.2345,114.58878,0,4.02629,1.8092,4.03124,10.0609,27.394409999999997,0.00878,20.646241856390564,12.878421277666593,2.24,36,5.76,5.44,0.03766412202657418,2.0,38.91822643572777,22,22,3.52,5.02193,-1.2799999999999998,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,0.16000000000000014,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
15,1679,59,15,396.13309,114.53929,0,3.89667,1.8218400000000001,4.06391,10.09175,27.1249,0.01091,17.78294007166697,7.334710195027483,2.4,36,5.76,5.44,0.03175273038790351,2.0,38.91822643572777,22,22,3.52,5.02193,-1.12,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,0.31999999999999984,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
16,1680,59,16,395.97757,114.46518,0,3.87521,1.83102,4.12076,10.37102,28.3945,0.0084,18.76562623961713,11.197891389116565,2.56,36,5.76,5.44,0.0337815220534033,2.0,38.91822643572777,22,22,3.52,5.02193,-0.96,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,0.48,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
17,1681,59,17,396.12125,114.45421999999999,0,4.29116,1.8317700000000001,4.10864,10.26406,27.769920000000003,0.00969,22.008321674425893,9.366331747271895,2.72,36,5.76,5.44,0.04047618580919547,2.0,38.91822643572777,22,22,3.52,5.02193,-0.7999999999999998,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,0.6400000000000001,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
18,1682,59,18,396.07437000000004,114.78636999999999,0,4.34961,1.787,3.9157699999999998,9.54983,25.19829,0.00617,7.552564258087494,21.8037320865596,2.88,36,5.76,5.44,0.010631743991183041,2.0,38.91822643572777,22,22,3.52,5.02193,-0.6400000000000001,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,0.7999999999999998,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
19,1683,59,19,395.99643,114.41072,0,4.03124,1.8265799999999999,4.10342,10.305480000000001,28.12575,0.010029999999999999,22.387561172334447,24.93727063598829,3.04,36,5.76,5.44,0.04125913967348984,2.0,38.91822643572777,22,22,3.52,5.02193,-0.48,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,0.96,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
20,1684,59,20,396.29773,114.29428,0,4.2510699999999995,1.80361,3.9828,9.778369999999999,25.949679999999997,0.01401,36.940931905205545,20.996103119628266,3.2,36,5.76,5.44,0.07130510776660638,2.0,38.91822643572777,22,22,3.52,5.02193,-0.31999999999999984,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,1.12,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
21,1685,59,21,396.39481,114.39386999999999,0,4.74003,1.8261,4.09279,10.256269999999999,28.00735,0.0037799999999999995,36.531497843403244,9.040071031938728,3.36,36,5.76,5.44,0.07045981611679213,2.0,38.91822643572777,22,22,3.52,5.02193,-0.16000000000000014,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,1.2799999999999998,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
22,1686,59,22,396.44772,114.40213999999999,0,5.02193,1.8662400000000001,4.27072,10.917760000000001,30.3113,0.0046,38.91822643572777,3.4809068825520795,3.52,36,5.76,5.44,0.07538730490603458,2.0,38.91822643572777,22,22,3.52,5.02193,0.0,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,1.44,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
23,1687,59,23,396.34021,114.31933000000001,0,4.23551,1.7518200000000002,3.75745,8.94149,22.962239999999998,0.00659,37.38828118157538,8.820836776915105,3.68,36,5.76,5.44,0.07222867676866088,2.0,38.91822643572777,22,22,3.52,5.02193,0.16000000000000014,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,1.6,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
24,1688,59,24,396.82709,114.47776999999999,0,4.7918,1.8030599999999999,4.00891,9.98212,27.08438,0.0029100000000000003,58.96121073818398,33.28072159373829,3.84,36,5.76,5.44,0.11676678172251163,2.0,38.91822643572777,22,22,3.52,5.02193,0.31999999999999984,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,1.7599999999999998,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
25,1689,59,25,397.33444,114.58888999999999,0,5.43814,1.79191,3.9390199999999997,9.65587,25.70068,0.00434,89.78866833587485,33.7594554888314,4.0,36,5.76,5.44,0.18041119952601478,2.0,38.91822643572777,22,22,3.52,5.02193,0.48,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,1.92,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
26,1690,59,26,397.3291,114.7949,0,4.93319,1.8797099999999998,4.3227400000000005,11.08028,30.7607,0.01048,88.84244428206786,13.395147846608875,4.16,36,5.76,5.44,0.17845768523358974,2.0,38.91822643572777,22,22,3.52,5.02193,0.6400000000000001,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,2.08,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
27,1691,59,27,397.87497,114.85786,0,4.5462,1.85505,4.24693,10.92014,30.64155,0.01125,124.46819645244865,35.71677656455954,4.32,36,5.76,5.44,0.2520083583149019,2.0,38.91822643572777,22,22,3.52,5.02193,0.8000000000000003,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,2.24,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
28,1692,59,28,398.03848,114.78849,0,4.67859,1.89937,4.45225,11.73565,33.79568,0.00922,134.93055829444242,11.545090052700655,4.48,36,5.76,5.44,0.27360828838286694,2.0,38.91822643572777,22,22,3.52,5.02193,0.9600000000000004,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,2.4000000000000004,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
29,1693,59,29,398.36499,115.83028,0,4.84964,1.8530400000000002,4.19487,10.56785,28.811259999999997,0.00632,171.1040759383147,70.96425968926197,4.64,36,5.76,5.44,0.34828984339119984,2.0,38.91822643572777,22,22,3.52,5.02193,1.1199999999999997,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,2.5599999999999996,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
30,1694,59,30,398.66607999999997,116.36636999999999,0,4.812469999999999,1.87549,4.33517,11.24594,31.803390000000004,0.008459999999999999,204.6043829392935,39.96562813149459,4.8,36,5.76,5.44,0.41745245690090493,2.0,38.91822643572777,22,22,3.52,5.02193,1.2799999999999998,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,2.7199999999999998,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
31,1695,59,31,398.97681,116.49385,0,4.37909,1.89755,4.44316,11.70851,33.74123,0.00801,226.21789528357925,21.831126790493386,4.96,36,5.76,5.44,0.4620743465096002,2.0,38.91822643572777,22,22,3.52,5.02193,1.44,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,2.88,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
32,1696,59,32,398.89072000000004,116.72356,0,4.32334,1.8851099999999998,4.35074,11.210939999999999,31.35769,0.01154,229.37826637361195,15.94530581534861,5.12,36,5.76,5.44,0.4685990486336969,2.0,38.91822643572777,22,22,3.52,5.02193,1.6,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,3.04,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
33,1697,59,33,399.242,116.73756000000002,0,2.85508,1.9329900000000002,4.63955,12.61438,37.73491,0.010709999999999999,249.1189770101894,22.851326487535136,5.28,36,5.76,5.44,0.5093544703713138,2.0,38.91822643572777,22,22,3.52,5.02193,1.7600000000000002,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,3.2,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
34,1698,59,35,402.8158,117.77351000000002,0,1.8942599999999998,1.94691,4.671880000000001,12.59641,37.04119,0.01023,486.7730365825965,241.85974057201557,5.6000000000000005,36,5.76,5.44,1.0,2.0,38.91822643572777,22,22,3.52,5.02193,2.0800000000000005,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,3.5200000000000005,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
35,1699,59,37,399.9277,116.81371000000001,0,2.04202,1.9864,4.86583,13.452110000000001,40.79963,0.00902,290.4264045562848,197.82157761793889,5.92,36,5.76,5.44,0.5946351708248132,2.0,38.91822643572777,22,22,3.52,5.02193,2.4,34,5.6000000000000005,1.8942599999999998,486.7730365825965,0.5,2.72,3,3,0.48,2.72776,3.84,16,2.56,3.87521,18.76562623961713,1.7200000000000002,13,13,2.08,3.99326,26,4.16,4.93319,88.84244428206786
