, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,26333,920,36,104.04771,361.61688,0,1.2662799999999999,1.8882400000000001,4.42455,11.691,33.81535,0.00903,0.0,0.0,18.108,78,39.23,4.16,0.0,59,95,47.785000000000004,3.7044599999999996,-29.677000000000003,95,47.785000000000004,3.7044599999999996,0.5,6,42,21.126,2.15765,-3.0180000000000007,95,47.785000000000004,3.7044599999999996
1,26334,920,37,104.4772,361.46027000000004,0,1.54634,2.0628,5.37944,16.15265,53.9027,0.00742,29.714908514833596,29.714908514833596,18.611,78,39.23,4.16,0.10973132100221644,59,95,47.785000000000004,3.7044599999999996,-29.174000000000003,95,47.785000000000004,3.7044599999999996,0.5,6,42,21.126,2.15765,-2.5150000000000006,95,47.785000000000004,3.7044599999999996
2,26335,920,38,104.07928000000001,361.59216000000004,0,1.57493,2.06807,5.43539,16.48884,55.71105,0.00561,2.6062838376686663,27.248516219465007,19.114,78,39.23,4.16,0.0,59,95,47.785000000000004,3.7044599999999996,-28.671000000000003,95,47.785000000000004,3.7044599999999996,0.5,6,42,21.126,2.15765,-2.0120000000000005,95,47.785000000000004,3.7044599999999996
3,26336,920,39,104.73612,362.14191,0,1.7517,2.03275,5.10135,14.48642,45.20588,0.00857,56.27531788026696,55.675216732602415,19.617,78,39.23,4.16,0.21724355523531994,59,95,47.785000000000004,3.7044599999999996,-28.168000000000003,95,47.785000000000004,3.7044599999999996,0.5,6,42,21.126,2.15765,-1.5090000000000003,95,47.785000000000004,3.7044599999999996
4,26337,920,40,104.32744,361.89898999999997,0,1.74878,1.9675,4.82362,13.43924,41.242540000000005,0.0057399999999999994,25.823488496424623,30.902661789562206,20.12,78,39.23,4.16,0.09397948319119756,59,95,47.785000000000004,3.7044599999999996,-27.665000000000003,95,47.785000000000004,3.7044599999999996,0.5,6,42,21.126,2.15765,-1.0060000000000002,95,47.785000000000004,3.7044599999999996
5,26338,920,41,103.90016,362.02948,0,1.6281299999999999,2.00563,5.09052,14.87641,48.375170000000004,0.00613,28.482297073138007,29.039497544938612,20.623,78,39.23,4.16,0.10474190957354898,59,95,47.785000000000004,3.7044599999999996,-27.162000000000003,95,47.785000000000004,3.7044599999999996,0.5,6,42,21.126,2.15765,-0.5030000000000001,95,47.785000000000004,3.7044599999999996
6,26339,920,42,104.51987,362.00964,0,2.15765,1.8890099999999999,4.44904,11.8588,34.69788,0.00496,39.920557567749995,40.30178796880464,21.126,78,39.23,4.16,0.15104213501798136,59,95,47.785000000000004,3.7044599999999996,-26.659000000000002,95,47.785000000000004,3.7044599999999996,0.5,6,42,21.126,2.15765,0.0,95,47.785000000000004,3.7044599999999996
7,26340,920,43,104.56295,361.83173,0,2.58969,1.9328599999999998,4.72393,13.27866,41.64914,0.006809999999999999,36.28565137795583,11.898348005605524,21.629,78,39.23,4.16,0.13632862362906786,59,95,47.785000000000004,3.7044599999999996,-26.156000000000002,95,47.785000000000004,3.7044599999999996,0.5,6,42,21.126,2.15765,0.5030000000000001,95,47.785000000000004,3.7044599999999996
8,26341,920,44,104.55096,362.0062,0,2.51666,1.93687,4.67614,12.82563,38.80984,0.013340000000000001,41.357096007850075,11.367297863827531,22.132,78,39.23,4.16,0.1568570098993112,59,95,47.785000000000004,3.7044599999999996,-25.653000000000002,95,47.785000000000004,3.7044599999999996,0.5,6,42,21.126,2.15765,1.0060000000000002,95,47.785000000000004,3.7044599999999996
9,26342,920,45,104.09421999999999,362.12424,0,2.8186400000000003,1.87772,4.3159,11.05035,30.59474,0.00855,33.116677105085934,30.663530005040982,22.635,78,39.23,4.16,0.12350112915728198,59,95,47.785000000000004,3.7044599999999996,-25.150000000000002,95,47.785000000000004,3.7044599999999996,0.5,6,42,21.126,2.15765,1.5090000000000003,95,47.785000000000004,3.7044599999999996
10,26343,920,46,104.16622,361.87891,0,2.64362,1.9029900000000002,4.4690199999999995,11.80232,34.061890000000005,0.01785,18.692935583398494,16.619015241657177,23.138,78,39.23,4.16,0.06511616017349922,59,95,47.785000000000004,3.7044599999999996,-24.647000000000002,95,47.785000000000004,3.7044599999999996,0.5,6,42,21.126,2.15765,2.0120000000000005,95,47.785000000000004,3.7044599999999996
11,26344,920,47,104.06239000000001,362.35573999999997,0,3.57631,1.9032,4.4591400000000005,11.720939999999999,33.56503,0.0078,48.03537830026873,31.720234278844593,23.641000000000002,78,39.23,4.16,0.18388961471419513,59,95,47.785000000000004,3.7044599999999996,-24.144000000000002,95,47.785000000000004,3.7044599999999996,0.5,6,42,21.126,2.15765,2.5150000000000006,95,47.785000000000004,3.7044599999999996
12,26345,920,48,104.5878,362.15286000000003,0,2.61864,1.8244099999999999,4.1133,10.400160000000001,28.65718,0.01385,49.458626365000924,36.609253496382074,24.144,78,39.23,4.16,0.18965069230912254,59,95,47.785000000000004,3.7044599999999996,-23.641000000000005,95,47.785000000000004,3.7044599999999996,0.5,6,42,21.126,2.15765,3.017999999999997,95,47.785000000000004,3.7044599999999996
13,26346,920,49,104.64895,362.07571,0,2.47127,1.9145299999999998,4.51703,11.971810000000001,34.61861,0.00912,49.160566412142316,6.398933905347843,24.647,78,39.23,4.16,0.18844419390669404,59,95,47.785000000000004,3.7044599999999996,-23.138000000000005,95,47.785000000000004,3.7044599999999996,0.5,6,42,21.126,2.15765,3.5209999999999972,95,47.785000000000004,3.7044599999999996
