, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,27204,952,39,396.88889,133.77241999999998,0,0.8535299999999999,1.5944200000000002,3.3103300000000004,8.20423,24.18533,0.00252,0.0,0.0,19.617,62,31.19,4.7,0.0,41,81,40.743,4.70236,-21.126,81,40.743,4.70236,0.5,13,53,26.659,2.69155,-7.041999999999998,81,40.743,4.70236
1,27205,952,41,397.16483,133.32483,0,1.28357,1.73882,3.75794,9.16174,24.59224,0.00412,34.17786853261107,34.17786853261107,20.623,62,31.19,4.7,0.13268572676562956,41,81,40.743,4.70236,-20.12,81,40.743,4.70236,0.5,13,53,26.659,2.69155,-6.035999999999998,81,40.743,4.70236
2,27206,952,42,397.42783,133.50557,0,1.33466,1.77024,3.85238,9.354410000000001,24.67185,0.0034200000000000003,39.090096760846,20.742634321849536,21.126,62,31.19,4.7,0.15361118171380084,41,81,40.743,4.70236,-19.617,81,40.743,4.70236,0.5,13,53,26.659,2.69155,-5.532999999999998,81,40.743,4.70236
3,27207,952,43,397.33279,133.74866,0,1.0851,1.7168700000000001,3.64952,8.70907,22.77413,0.00883,28.89480288235136,16.96554162066382,21.629,62,31.19,4.7,0.11018055251144718,41,81,40.743,4.70236,-19.114,81,40.743,4.70236,0.5,13,53,26.659,2.69155,-5.029999999999998,81,40.743,4.70236
4,27208,952,44,396.75391,133.17719,0,1.30592,1.73458,3.69286,8.7477,22.44191,0.004079999999999999,39.67228305369398,52.8734154811506,22.132,62,31.19,4.7,0.15609121978947688,41,81,40.743,4.70236,-18.611,81,40.743,4.70236,0.5,13,53,26.659,2.69155,-4.5269999999999975,81,40.743,4.70236
5,27209,952,45,396.80343999999997,133.64717,0,1.35279,1.7511700000000001,3.8147300000000004,9.38405,25.40325,0.0067599999999999995,9.855437312723396,30.717876391320548,22.635,62,31.19,4.7,0.029075325319637843,41,81,40.743,4.70236,-18.108,81,40.743,4.70236,0.5,13,53,26.659,2.69155,-4.023999999999997,81,40.743,4.70236
6,27210,952,46,397.07482999999996,133.677,0,1.8443900000000002,1.8169400000000002,4.19303,11.19974,33.709720000000004,0.00564,13.584636119525928,17.7465905239568,23.138,62,31.19,4.7,0.04496122841672585,41,81,40.743,4.70236,-17.605,81,40.743,4.70236,0.5,13,53,26.659,2.69155,-3.5209999999999972,81,40.743,4.70236
7,27211,952,47,396.97287,133.35676999999998,0,1.58531,1.7934400000000001,3.98874,9.99142,27.449479999999998,0.0027199999999999998,27.563185651381005,21.844554796619068,23.641000000000002,62,31.19,4.7,0.10450803586926112,41,81,40.743,4.70236,-17.102,81,40.743,4.70236,0.5,13,53,26.659,2.69155,-3.017999999999997,81,40.743,4.70236
8,27212,952,48,397.10925,133.24695,0,1.27506,1.6446900000000002,3.31958,7.426880000000001,17.96257,0.0029100000000000003,37.0372971929969,11.381486413467982,24.144,62,31.19,4.7,0.1448665218814773,41,81,40.743,4.70236,-16.599000000000004,81,40.743,4.70236,0.5,13,53,26.659,2.69155,-2.5150000000000006,81,40.743,4.70236
9,27213,952,49,397.03195,133.63162,0,1.7142400000000002,1.94743,4.67541,12.60288,36.99792,0.00907,13.047170007705542,25.503394143770084,24.647,62,31.19,4.7,0.04267169251030738,41,81,40.743,4.70236,-16.096000000000004,81,40.743,4.70236,0.5,13,53,26.659,2.69155,-2.0120000000000005,81,40.743,4.70236
10,27214,952,50,397.08154,133.71043,0,1.63864,1.76364,3.84105,9.3666,24.89024,0.00784,13.154558391866049,6.052398553054204,25.15,62,31.19,4.7,0.0431291530944454,41,81,40.743,4.70236,-15.593000000000004,81,40.743,4.70236,0.5,13,53,26.659,2.69155,-1.5090000000000003,81,40.743,4.70236
11,27215,952,51,396.93491,133.77985,0,2.22732,1.85162,4.22196,10.7886,30.059209999999997,0.006490000000000001,3.0300357081231253,10.545134384754164,25.653,62,31.19,4.7,0.0,41,81,40.743,4.70236,-15.090000000000003,81,40.743,4.70236,0.5,13,53,26.659,2.69155,-1.0060000000000002,81,40.743,4.70236
12,27216,952,52,397.23947000000004,133.44867,0,1.98193,1.71133,3.6352300000000004,8.67769,22.69205,0.006540000000000001,31.018038064206763,29.2454486347901,26.156,62,31.19,4.7,0.11922525892124117,41,81,40.743,4.70236,-14.587000000000003,81,40.743,4.70236,0.5,13,53,26.659,2.69155,-0.5030000000000001,81,40.743,4.70236
