, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,27375,959,39,537.53467,326.31146,0,1.4327299999999998,1.9686,4.70651,12.52587,36.09917,0.00798,0.0,0.0,19.617,61,30.68,9.54,0.0,40,79,39.737,8.04819,-20.12,79,39.737,8.04819,0.5,18,57,28.671,4.88264,-9.053999999999998,79,39.737,8.04819
1,27376,959,40,537.6997700000001,326.29523,0,1.20767,1.57,3.02965,6.46279,14.885879999999998,0.0026,10.783228262101003,10.783228262101003,20.12,61,30.68,9.54,0.018294455545669178,40,79,39.737,8.04819,-19.617,79,39.737,8.04819,0.5,18,57,28.671,4.88264,-8.550999999999998,79,39.737,8.04819
2,27377,959,41,537.7554299999999,326.42728,0,1.40429,1.76498,3.8498300000000003,9.41772,25.17377,0.00345,16.204338346561705,9.314578947672993,20.623,61,30.68,9.54,0.0385337766587855,40,79,39.737,8.04819,-19.114,79,39.737,8.04819,0.5,18,57,28.671,4.88264,-8.047999999999998,79,39.737,8.04819
3,27378,959,42,537.86694,326.25708,0,1.5868799999999998,1.8638299999999999,4.35123,11.64437,34.90401,0.00745,21.884886796428727,13.225945993485501,21.126,61,30.68,9.54,0.05974169208279245,40,79,39.737,8.04819,-18.611,79,39.737,8.04819,0.5,18,57,28.671,4.88264,-7.544999999999998,79,39.737,8.04819
4,27379,959,43,537.75623,326.54367,0,1.79489,1.7803900000000001,3.8757800000000002,9.36578,24.42499,0.00639,20.86189330531704,19.96997742976066,21.629,61,30.68,9.54,0.055922420118073246,40,79,39.737,8.04819,-18.108,79,39.737,8.04819,0.5,18,57,28.671,4.88264,-7.041999999999998,79,39.737,8.04819
5,27380,959,44,537.72595,326.47112999999996,0,1.91182,1.80844,4.0115,9.89361,26.35404,0.00885,16.19564022638317,5.109401065685069,22.132,61,30.68,9.54,0.03850130285828503,40,79,39.737,8.04819,-17.605,79,39.737,8.04819,0.5,18,57,28.671,4.88264,-6.538999999999998,79,39.737,8.04819
6,27381,959,45,537.44147,326.61545,0,2.23378,1.7598900000000002,3.804,9.191180000000001,24.26435,0.00355,20.667154531345535,20.73460600252955,22.635,61,30.68,9.54,0.055195377036826546,40,79,39.737,8.04819,-17.102,79,39.737,8.04819,0.5,18,57,28.671,4.88264,-6.035999999999998,79,39.737,8.04819
7,27382,959,46,537.5493799999999,326.40332,0,2.51837,1.71307,3.59905,8.3914,21.134520000000002,0.01037,6.046971939118622,15.469959716332657,23.138,61,30.68,9.54,0.0006119862540676042,40,79,39.737,8.04819,-16.599,79,39.737,8.04819,0.5,18,57,28.671,4.88264,-5.532999999999998,79,39.737,8.04819
8,27383,959,47,537.09204,326.49039,0,1.97947,1.8062099999999999,4.005730000000001,9.90902,26.58182,0.00698,31.03280411282552,30.261047249099306,23.641000000000002,61,30.68,9.54,0.093894777557575,40,79,39.737,8.04819,-16.096,79,39.737,8.04819,0.5,18,57,28.671,4.88264,-5.029999999999998,79,39.737,8.04819
9,27384,959,48,537.25708,326.72272000000004,0,2.7335,1.76817,3.84176,9.28388,24.24767,0.01237,32.251464413769945,18.523908709086204,24.144,61,30.68,9.54,0.09844455735808516,40,79,39.737,8.04819,-15.593000000000004,79,39.737,8.04819,0.5,18,57,28.671,4.88264,-4.527000000000001,79,39.737,8.04819
10,27385,959,49,537.57196,326.52771,0,2.6017,1.74525,3.7090699999999996,8.70885,21.98254,0.00325,14.263702635886633,24.07443413172124,24.647,61,30.68,9.54,0.031288554056772826,40,79,39.737,8.04819,-15.090000000000003,79,39.737,8.04819,0.5,18,57,28.671,4.88264,-4.024000000000001,79,39.737,8.04819
11,27386,959,50,537.17511,326.70782,0,2.35785,1.6636799999999998,3.41068,7.778569999999999,19.23528,0.0026,34.78469659951075,28.327588737570427,25.15,61,30.68,9.54,0.10790219589751546,40,79,39.737,8.04819,-14.587000000000003,79,39.737,8.04819,0.5,18,57,28.671,4.88264,-3.521000000000001,79,39.737,8.04819
12,27387,959,51,537.36609,326.5954,0,3.88438,1.7497900000000002,3.73673,8.833160000000001,22.49093,0.00297,21.463895650602737,14.404741614481969,25.653,61,30.68,9.54,0.05816995218941255,40,79,39.737,8.04819,-14.084000000000003,79,39.737,8.04819,0.5,18,57,28.671,4.88264,-3.0180000000000007,79,39.737,8.04819
