, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,37076,1334,63,430.19333,93.1771,0,1.2927,2.31838,7.1071800000000005,25.507579999999997,101.17049,0.00245,0.0,0.0,31.689,58,29.17,4.3,0.0,37,101,50.803,3.5201800000000003,-19.113999999999997,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,-2.5150000000000006,101,50.803,3.5201800000000003
1,37077,1334,65,431.28094000000004,93.39095999999999,0,1.74725,1.7534599999999998,3.8012099999999998,9.24945,24.614539999999998,0.00466,72.0483765218403,72.0483765218403,32.695,58,29.17,4.3,0.1176265688705319,37,101,50.803,3.5201800000000003,-18.107999999999997,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,-1.5090000000000003,101,50.803,3.5201800000000003
2,37078,1334,66,431.12973,92.90930999999999,0,1.39723,1.87283,4.65145,13.95036,48.621340000000004,0.0056700000000000006,63.30601058606084,32.81381208249158,33.198,58,29.17,4.3,0.09611489258534886,37,101,50.803,3.5201800000000003,-17.604999999999997,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,-1.0060000000000002,101,50.803,3.5201800000000003
3,37079,1334,67,430.44327000000004,92.90023000000001,0,1.84657,2.28383,6.4563,20.68676,72.55428,0.0043100000000000005,24.24482578020622,44.62380320019499,33.701,58,29.17,4.3,0.0,37,101,50.803,3.5201800000000003,-17.101999999999997,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,-0.5030000000000001,101,50.803,3.5201800000000003
4,37080,1334,68,430.99457,93.33874,0,2.40715,1.89359,4.56124,12.76143,40.349470000000004,0.01009,53.12981780431828,45.78800006740122,34.204,58,29.17,4.3,0.0710751074122583,37,101,50.803,3.5201800000000003,-16.598999999999997,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,0.0,101,50.803,3.5201800000000003
5,37081,1334,69,430.08569000000006,94.07861,0,2.13726,2.43622,7.50285,26.423440000000003,101.81245,0.00302,59.01436769959045,76.17685174147145,34.707,58,29.17,4.3,0.08555477268376428,37,101,50.803,3.5201800000000003,-16.095999999999997,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,0.5030000000000001,101,50.803,3.5201800000000003
6,37082,1334,70,431.10028,93.38724,0,1.54841,1.8324099999999999,4.15034,10.6232,29.966990000000003,0.00481,60.51346826015244,79.80415454488852,35.21,58,29.17,4.3,0.08924349564670564,37,101,50.803,3.5201800000000003,-15.592999999999996,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,1.0060000000000002,101,50.803,3.5201800000000003
7,37083,1334,71,430.80893,93.73128,0,2.5343,2.0013099999999997,4.95255,13.93179,43.3825,0.01005,53.83941926590466,29.303997232844093,35.713,58,29.17,4.3,0.07282116986780775,37,101,50.803,3.5201800000000003,-15.089999999999996,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,1.5090000000000003,101,50.803,3.5201800000000003
8,37084,1334,72,431.43091,94.15411,0,3.10018,1.9175,4.503769999999999,11.81206,33.60131,0.00944,102.48900216712207,48.8860643874362,36.216,58,29.17,4.3,0.1925295058569324,37,101,50.803,3.5201800000000003,-14.586999999999996,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,2.0120000000000005,101,50.803,3.5201800000000003
9,37085,1334,73,431.42447000000004,93.95034,0,2.52368,1.9746099999999998,4.88376,13.841629999999999,43.70115,0.00494,94.49859519151812,13.25166312062402,36.719,58,29.17,4.3,0.1728681179090101,37,101,50.803,3.5201800000000003,-14.083999999999996,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,2.5150000000000006,101,50.803,3.5201800000000003
10,37086,1334,74,431.37057000000004,93.30356,0,2.41499,1.78368,3.9015199999999997,9.498460000000001,25.04342,0.00626,76.96082757072205,42.18643109745074,37.222,58,29.17,4.3,0.1297142642960758,37,101,50.803,3.5201800000000003,-13.580999999999996,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,3.0180000000000007,101,50.803,3.5201800000000003
11,37087,1334,75,431.50424000000004,93.84306,0,1.93103,1.8557099999999997,4.22088,10.69445,29.32573,0.00418,95.57404586226787,36.127834938623806,37.725,58,29.17,4.3,0.1755143977444456,37,101,50.803,3.5201800000000003,-13.077999999999996,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,3.521000000000001,101,50.803,3.5201800000000003
12,37088,1334,76,431.35825,92.78448,0,1.878,1.7714,3.91479,9.83512,27.489759999999997,0.00502,79.9047797326914,69.45896157237364,38.228,58,29.17,4.3,0.13695822392583282,37,101,50.803,3.5201800000000003,-12.574999999999996,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,4.024000000000001,101,50.803,3.5201800000000003
13,37089,1334,77,431.79265999999996,93.58618,0,2.08738,1.8546099999999999,4.263719999999999,11.06395,31.59887,0.00772,107.30322563950193,59.26898525765664,38.731,58,29.17,4.3,0.2043755001407592,37,101,50.803,3.5201800000000003,-12.071999999999996,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,4.527000000000001,101,50.803,3.5201800000000003
14,37090,1334,78,431.59945999999997,93.69615999999999,0,2.2195,1.90373,4.6239,13.13892,42.57056,0.00899,97.4268445327674,14.450165247843282,39.234,58,29.17,4.3,0.1800734387997146,37,101,50.803,3.5201800000000003,-11.568999999999996,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,5.030000000000001,101,50.803,3.5201800000000003
15,37091,1334,79,431.31979,93.67182,0,2.09835,1.78024,3.8898900000000003,9.48945,25.19284,0.00519,79.97007904366536,18.24726611063664,39.737,58,29.17,4.3,0.13711890098392399,37,101,50.803,3.5201800000000003,-11.065999999999995,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,5.533000000000001,101,50.803,3.5201800000000003
16,37092,1334,80,431.47458,93.70579000000001,0,2.12799,1.79339,4.0397300000000005,10.4241,30.1291,0.01086,90.09278282462503,10.300788738004082,40.24,58,29.17,4.3,0.162027069832771,37,101,50.803,3.5201800000000003,-10.562999999999995,101,50.803,3.5201800000000003,0.5,4,68,34.204,2.40715,6.036000000000001,101,50.803,3.5201800000000003
