, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,59601,2463,124,839.5186800000001,192.34085,0,1.24337,2.14812,5.87557,18.58024,65.2073,0.00896,0.0,0.0,62.372,49,24.65,5.66,0.0,44,170,85.51,3.07115,-23.138000000000005,170,85.51,3.07115,0.5,13,138,69.414,4.64118,-7.042000000000002,170,85.51,3.07115
1,59602,2463,125,839.4249300000001,191.96475,0,1.44881,2.0398400000000003,5.41654,17.06861,61.31851999999999,0.006679999999999999,25.194546062837397,25.194546062837397,62.875,49,24.65,5.66,0.0,44,170,85.51,3.07115,-22.635000000000005,170,85.51,3.07115,0.5,13,138,69.414,4.64118,-6.5390000000000015,170,85.51,3.07115
2,59603,2463,126,838.83582,191.82986,0,1.50534,2.0902,5.6828199999999995,18.19983,65.71294,0.00533,55.43736253406319,39.28312545159316,63.378,49,24.65,5.66,0.13201739893858647,44,170,85.51,3.07115,-22.132000000000005,170,85.51,3.07115,0.5,13,138,69.414,4.64118,-6.036000000000001,170,85.51,3.07115
3,59604,2463,128,838.26733,192.15909,0,1.75374,1.58958,3.18301,7.345160000000001,19.5267,0.00355,82.1912989459573,42.70125382731722,64.384,49,24.65,5.66,0.24880497061952,44,170,85.51,3.07115,-21.126000000000005,170,85.51,3.07115,0.5,13,138,69.414,4.64118,-5.030000000000001,170,85.51,3.07115
4,59605,2463,129,839.58789,191.64207,0,1.5653299999999999,1.91137,5.03469,16.546329999999998,63.88241,0.0042899999999999995,45.642938559129036,92.18064311258635,64.887,49,24.65,5.66,0.08926230770881355,44,170,85.51,3.07115,-20.623000000000005,170,85.51,3.07115,0.5,13,138,69.414,4.64118,-4.527000000000001,170,85.51,3.07115
5,59606,2463,130,838.24414,192.39503,0,1.02997,1.6630900000000002,3.5708599999999997,9.17249,28.02396,0.00392,82.91991898754632,100.12137225299357,65.39,49,24.65,5.66,0.25198557791502857,44,170,85.51,3.07115,-20.120000000000005,170,85.51,3.07115,0.5,13,138,69.414,4.64118,-4.024000000000001,170,85.51,3.07115
6,59607,2463,131,838.22589,191.10381999999998,0,0.8378399999999999,1.9142099999999997,5.12136,17.0273,65.9401,0.0074,116.3036774617464,83.93703282750151,65.893,49,24.65,5.66,0.3977139681511399,44,170,85.51,3.07115,-19.617000000000004,170,85.51,3.07115,0.5,13,138,69.414,4.64118,-3.521000000000001,170,85.51,3.07115
7,59608,2463,132,837.8176900000001,192.15993999999998,0,1.64215,1.7545099999999998,3.96244,10.58961,32.884159999999994,0.007359999999999999,111.18791795714898,73.59701443564009,66.396,49,24.65,5.66,0.3753824083893408,44,170,85.51,3.07115,-19.114000000000004,170,85.51,3.07115,0.5,13,138,69.414,4.64118,-3.0180000000000007,170,85.51,3.07115
8,59609,2463,133,838.3512599999999,191.41449,0,1.7694599999999998,1.78033,4.3641,13.50404,50.21909,0.00634,96.86989724807228,59.58740584439025,66.899,49,24.65,5.66,0.3128806948416109,44,170,85.51,3.07115,-18.611000000000004,170,85.51,3.07115,0.5,13,138,69.414,4.64118,-2.5150000000000006,170,85.51,3.07115
9,59610,2463,134,837.91437,192.34593,0,2.09571,1.9289900000000002,4.7499400000000005,13.677529999999999,44.849109999999996,0.006640000000000001,104.28067278295048,66.87275518163119,67.402,49,24.65,5.66,0.3452305691055761,44,170,85.51,3.07115,-18.108000000000004,170,85.51,3.07115,0.5,13,138,69.414,4.64118,-2.0120000000000005,170,85.51,3.07115
10,59611,2463,135,837.92706,192.28006000000002,0,1.7821599999999997,1.60362,3.26362,7.63718,20.34395,0.00475,103.53073101700033,4.360280716306743,67.905,49,24.65,5.66,0.3419568871920432,44,170,85.51,3.07115,-17.605000000000004,170,85.51,3.07115,0.5,13,138,69.414,4.64118,-1.5090000000000003,170,85.51,3.07115
11,59612,2463,136,837.64685,192.27827,0,2.2008400000000004,1.8116400000000001,4.183,11.33634,35.45834,0.00713,121.73692774747937,18.214021621954508,68.408,49,24.65,5.66,0.4214314539609437,44,170,85.51,3.07115,-17.102000000000004,170,85.51,3.07115,0.5,13,138,69.414,4.64118,-1.0060000000000002,170,85.51,3.07115
12,59613,2463,137,838.32495,192.49421999999998,0,1.73758,1.9768400000000002,5.190919999999999,16.22672,57.74163000000001,0.00984,78.230238750159,46.25762859045334,68.911,49,24.65,5.66,0.23151395989021195,44,170,85.51,3.07115,-16.599000000000004,170,85.51,3.07115,0.5,13,138,69.414,4.64118,-0.5030000000000001,170,85.51,3.07115
13,59614,2463,138,837.62787,192.01221999999999,0,4.64118,1.7430400000000001,3.7760300000000004,9.17816,24.315839999999998,0.00324,124.74514644637132,55.08705042057973,69.414,49,24.65,5.66,0.43456307509960274,44,170,85.51,3.07115,-16.096000000000004,170,85.51,3.07115,0.5,13,138,69.414,4.64118,0.0,170,85.51,3.07115
14,59615,2463,139,837.32623,192.43803,0,3.1735700000000002,1.81024,4.18599,11.33522,35.15648,0.00504,142.64917467148123,33.91859479817225,69.917,49,24.65,5.66,0.5127186013565872,44,170,85.51,3.07115,-15.593000000000004,170,85.51,3.07115,0.5,13,138,69.414,4.64118,0.5030000000000001,170,85.51,3.07115
15,59616,2463,140,837.87335,192.44177,0,3.2984,1.85142,4.33817,11.82169,36.74971,0.0052,107.14744114371042,35.563630881137094,70.42,49,24.65,5.66,0.3577447244160462,44,170,85.51,3.07115,-15.090000000000003,170,85.51,3.07115,0.5,13,138,69.414,4.64118,1.0060000000000002,170,85.51,3.07115
16,59617,2463,141,837.7746599999999,192.44194,0,3.14168,1.79115,4.000369999999999,10.161010000000001,28.80824,0.00575,113.55157597944434,6.414859517170093,70.923,49,24.65,5.66,0.38570036222081167,44,170,85.51,3.07115,-14.587000000000003,170,85.51,3.07115,0.5,13,138,69.414,4.64118,1.5090000000000003,170,85.51,3.07115
17,59618,2463,142,837.9429299999999,192.31339,0,3.11707,1.70347,3.6501900000000003,8.94641,24.57242,0.00244,102.43930120844801,13.7640313158972,71.426,49,24.65,5.66,0.33719252522905574,44,170,85.51,3.07115,-14.084000000000003,170,85.51,3.07115,0.5,13,138,69.414,4.64118,2.0120000000000005,170,85.51,3.07115
