, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,7686,268,0,252.63698,430.78412000000003,0,1.7035099999999999,2.32707,6.772930000000001,22.48992,81.98912,0.00518,0.0,0.0,0.0,70,35.21,5.26,0.0,56,57,28.671,4.13035,-28.671,57,28.671,4.13035,0.5,10,10,5.03,3.22248,-5.03,57,28.671,4.13035
1,7687,268,1,252.67325,430.38715,0,2.09655,2.27026,6.32678,19.85742,67.90321999999999,0.00528,25.91052742236319,25.91052742236319,0.503,70,35.21,5.26,0.1579026109754721,56,57,28.671,4.13035,-28.168,57,28.671,4.13035,0.5,10,10,5.03,3.22248,-4.527,57,28.671,4.13035
2,7688,268,2,253.03153999999998,430.61782999999997,0,1.7019400000000002,2.04477,5.22438,15.24439,49.247859999999996,0.006520000000000001,27.83108102971447,27.698313449781544,1.006,70,35.21,5.26,0.17149765980324427,56,57,28.671,4.13035,-27.665,57,28.671,4.13035,0.5,10,10,5.03,3.22248,-4.024,57,28.671,4.13035
3,7689,268,3,253.12819,430.36760999999996,0,2.28647,2.0989,5.46284,16.11727,52.22802,0.0069299999999999995,41.86160701341074,17.435427139950903,1.509,70,35.21,5.26,0.2708157340801416,56,57,28.671,4.13035,-27.162,57,28.671,4.13035,0.5,10,10,5.03,3.22248,-3.5210000000000004,57,28.671,4.13035
4,7690,268,4,252.97498,430.09060999999997,0,2.1038200000000002,2.07273,5.42534,16.30378,54.286280000000005,0.00715,50.14698901651858,20.57558589256867,2.012,70,35.21,5.26,0.3294655798630684,56,57,28.671,4.13035,-26.659,57,28.671,4.13035,0.5,10,10,5.03,3.22248,-3.0180000000000002,57,28.671,4.13035
5,7691,268,5,253.16962999999998,429.9314,0,2.58337,1.97427,4.8932199999999995,13.91595,44.09832,0.00439,65.35159028901052,16.345457683557136,2.515,70,35.21,5.26,0.4370945967856496,56,57,28.671,4.13035,-26.156,57,28.671,4.13035,0.5,10,10,5.03,3.22248,-2.515,57,28.671,4.13035
6,7692,268,6,253.30757000000003,429.91324000000003,0,2.24352,1.93104,4.63428,12.629769999999999,38.01592,0.0036799999999999997,71.44451936686734,9.043466888867618,3.018,70,35.21,5.26,0.480224696357229,56,57,28.671,4.13035,-25.653,57,28.671,4.13035,0.5,10,10,5.03,3.22248,-2.0120000000000005,57,28.671,4.13035
7,7693,268,7,252.97992999999997,430.35254000000003,0,2.41155,2.07156,5.40126,16.15744,53.60949,0.00556,35.831216771865435,35.62168780125634,3.521,70,35.21,5.26,0.228128329016038,56,57,28.671,4.13035,-25.15,57,28.671,4.13035,0.5,10,10,5.03,3.22248,-1.5090000000000003,57,28.671,4.13035
8,7694,268,8,253.23097,429.99969000000004,0,2.4134599999999997,1.9751900000000002,4.9277,14.213770000000002,46.02599,0.01243,63.9566490102867,28.14764221604655,4.024,70,35.21,5.26,0.4272202070661771,56,57,28.671,4.13035,-24.647,57,28.671,4.13035,0.5,10,10,5.03,3.22248,-1.0060000000000002,57,28.671,4.13035
9,7695,268,9,253.23498999999998,430.07309000000004,0,2.4885200000000003,1.97617,4.83228,13.36222,40.57667,0.00861,60.38984930205491,4.778150132634406,4.527,70,35.21,5.26,0.40197185367125643,56,57,28.671,4.13035,-24.144,57,28.671,4.13035,0.5,10,10,5.03,3.22248,-0.5030000000000001,57,28.671,4.13035
