, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,18838,617,15,191.60855,400.90213,0,2.7574,2.33021,7.11121,25.30892,99.50661,0.00464,0.0,0.0,7.62,55,27.94,6.44,0.0,30,45,22.86,5.61683,-15.24,45,22.86,5.61683,0.5,3,18,9.144,3.90962,-1.524,45,22.86,5.61683
1,18839,617,16,191.81532,400.66895,0,2.55132,2.12515,5.8531,18.96559,69.25043,0.00437,20.257356661,20.257356661,8.128,55,27.94,6.44,0.0782048341553,30,45,22.86,5.61683,-14.732,45,22.86,5.61683,0.5,3,18,9.144,3.90962,-1.016,45,22.86,5.61683
2,18840,617,17,191.59378,400.80981,0,2.98586,2.02069,5.18347,15.44383,51.75748,0.00298,6.07711252508,17.0643893773,8.636,55,27.94,6.44,0.0196230034202,30,45,22.86,5.61683,-14.224,45,22.86,5.61683,0.5,3,18,9.144,3.90962,-0.508,45,22.86,5.61683
3,18841,617,18,191.79463,400.88205,0,3.90962,2.1561,5.96789,19.21852,69.06979,0.00261,12.1654186151,13.8740121062,9.144,55,27.94,6.44,0.0447751879248,30,45,22.86,5.61683,-13.716,45,22.86,5.61683,0.5,3,18,9.144,3.90962,0.0,45,22.86,5.61683
4,18842,617,19,191.81253,400.82379,0,3.68323,2.15616,5.98846,19.4163,70.3867,0.00273,14.2029084381,3.96160874646,9.652,55,27.94,6.44,0.0531925242407,30,45,22.86,5.61683,-13.208,45,22.86,5.61683,0.5,3,18,9.144,3.90962,0.508,45,22.86,5.61683
5,18843,617,20,191.92633,400.75183,0,4.08691,2.04251,5.28202,15.79226,52.78833,0.00286,22.8495311274,8.75178151921,10.16,55,27.94,6.44,0.0889136995574,30,45,22.86,5.61683,-12.7,45,22.86,5.61683,0.5,3,18,9.144,3.90962,1.016,45,22.86,5.61683
6,18844,617,21,191.83894,400.68887,0,4.59919,2.03666,5.19737,15.19993,49.411,0.00297,20.4062093303,7.00100806188,10.668,55,27.94,6.44,0.0788197785661,30,45,22.86,5.61683,-12.192,45,22.86,5.61683,0.5,3,18,9.144,3.90962,1.524,45,22.86,5.61683
7,18845,617,22,191.63782,400.65695,0,4.8365,1.95487,4.7231,12.91921,38.98133,0.00905,16.0498630335,13.2364230395,11.176,55,27.94,6.44,0.060822715967,30,45,22.86,5.61683,-11.684,45,22.86,5.61683,0.5,3,18,9.144,3.90962,2.032,45,22.86,5.61683
8,18846,617,23,191.69185,400.51938,0,4.07771,1.85633,4.23371,10.80739,30.06175,0.00814,25.4611274655,9.60697928618,11.684,55,27.94,6.44,0.0997028011526,30,45,22.86,5.61683,-11.176,45,22.86,5.61683,0.5,3,18,9.144,3.90962,2.54,45,22.86,5.61683
9,18847,617,24,191.54471,400.46133,0,4.16591,1.81696,4.03093,9.92852,26.408,0.00486,28.9509288998,10.2815088568,12.192,55,27.94,6.44,0.114119968795,30,45,22.86,5.61683,-10.668,45,22.86,5.61683,0.5,3,18,9.144,3.90962,3.048,45,22.86,5.61683
