, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,28051,985,41,637.04327,426.48254,0,1.51546,1.94599,4.7196,13.00338,39.51718,0.00644,0.0,0.0,20.828,69,35.05,4.39,0.0,38,80,40.64,4.10208,-19.812,80,40.64,4.10208,0.5,4,46,23.368,2.24555,-2.54,80,40.64,4.10208
1,28052,985,43,636.93036,427.94025,0,1.25115,2.0521,5.38336,16.33569,55.17102,0.00383,95.0349596151,95.0349596151,21.844,69,35.05,4.39,0.345143666808,38,80,40.64,4.10208,-18.796,80,40.64,4.10208,0.5,4,46,23.368,2.24555,-1.524,80,40.64,4.10208
2,28053,985,44,637.15839,426.92667,0,1.65647,1.92636,4.61075,12.53776,37.67908,0.01298,29.8224697375,67.5294036779,22.352,69,35.05,4.39,0.101797062247,38,80,40.64,4.10208,-18.288,80,40.64,4.10208,0.5,4,46,23.368,2.24555,-1.016,80,40.64,4.10208
3,28054,985,45,637.31171,427.14502,0,1.53517,1.89556,4.49847,12.20195,36.84548,0.005,46.4620338276,17.3421833171,22.86,69,35.05,4.39,0.163889177275,38,80,40.64,4.10208,-17.78,80,40.64,4.10208,0.5,4,46,23.368,2.24555,-0.508,80,40.64,4.10208
4,28055,985,46,637.00757,426.86926,0,2.24555,1.9036,4.45887,11.71796,33.56605,0.01017,25.2436810804,26.6852286887,23.368,69,35.05,4.39,0.0847108771502,38,80,40.64,4.10208,-17.272,80,40.64,4.10208,0.5,4,46,23.368,2.24555,0.0,80,40.64,4.10208
5,28056,985,47,637.12415,426.37033,0,1.7475,1.92859,4.67016,12.94282,39.86771,0.00695,8.99085547446,33.3039881169,23.876,69,35.05,4.39,0.0240619135368,38,80,40.64,4.10208,-16.764,80,40.64,4.10208,0.5,4,46,23.368,2.24555,0.508,80,40.64,4.10208
6,28057,985,48,636.99414,426.96002,0,2.44125,1.90228,4.51223,12.1083,35.62465,0.00717,31.2000614317,39.2503616091,24.384,69,35.05,4.39,0.106937676597,38,80,40.64,4.10208,-16.256,80,40.64,4.10208,0.5,4,46,23.368,2.24555,1.016,80,40.64,4.10208
7,28058,985,49,636.96875,426.89655,0,2.39926,1.86075,4.2438,10.7782,29.59049,0.01345,27.3431066608,4.44340161645,24.892,69,35.05,4.39,0.0925450832581,38,80,40.64,4.10208,-15.748,80,40.64,4.10208,0.5,4,46,23.368,2.24555,1.524,80,40.64,4.10208
8,28059,985,50,637.34351,427.10141,0,2.32543,1.84946,4.24286,10.9581,30.92814,0.01013,44.7105576823,27.761368143,25.4,69,35.05,4.39,0.157353377557,38,80,40.64,4.10208,-15.24,80,40.64,4.10208,0.5,4,46,23.368,2.24555,2.032,80,40.64,4.10208
9,28060,985,51,637.07379,426.45807,0,2.60104,1.75245,3.77415,9.04471,23.45195,0.01032,2.54269772928,45.3435096089,25.908,69,35.05,4.39,0.0,38,80,40.64,4.10208,-14.732,80,40.64,4.10208,0.5,4,46,23.368,2.24555,2.54,80,40.64,4.10208
10,28061,985,52,637.10638,426.81223,0,2.71289,1.82709,4.10086,10.28159,27.98722,0.0078,21.8189391503,23.1176604111,26.416,69,35.05,4.39,0.0719311271092,38,80,40.64,4.10208,-14.224,80,40.64,4.10208,0.5,4,46,23.368,2.24555,3.048,80,40.64,4.10208
