, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,9404,317,0,645.50134,507.82639,0,1.39263,1.85346,4.20695,10.63351,29.08051,0.00939,0.0,0.0,0.0,64,32.51,4.47,0.0,44,44,22.352,3.7431,-22.352,44,22.352,3.7431,0.5,11,11,5.588,2.77137,-5.588,44,22.352,3.7431
1,9405,317,1,645.80908,508.2594,0,1.65145,1.90722,4.48023,11.81061,33.93048,0.00849,34.5297208725,34.5297208725,0.508,64,32.51,4.47,0.0490529724902,44,44,22.352,3.7431,-21.844,44,22.352,3.7431,0.5,11,11,5.588,2.77137,-5.08,44,22.352,3.7431
2,9406,317,2,645.82629,508.02094,0,1.73035,1.87957,4.33315,11.16647,31.26305,0.00792,24.6179470331,15.540214858,1.016,64,32.51,4.47,0.00248516936393,44,44,22.352,3.7431,-21.336,44,22.352,3.7431,0.5,11,11,5.588,2.77137,-4.572,44,22.352,3.7431
3,9407,317,3,645.86749,507.95642,0,1.6893,1.8745,4.34564,11.3303,32.27492,0.01144,25.2559608581,4.97590619285,1.524,64,32.51,4.47,0.00548270569543,44,44,22.352,3.7431,-20.828,44,22.352,3.7431,0.5,11,11,5.588,2.77137,-4.064,44,22.352,3.7431
4,9408,317,4,645.70984,508.25311,0,2.12633,1.89447,4.38985,11.33963,31.73145,0.00695,30.8707034337,21.838305156,2.032,64,32.51,4.47,0.0318620633262,44,44,22.352,3.7431,-20.32,44,22.352,3.7431,0.5,11,11,5.588,2.77137,-3.556,44,22.352,3.7431
5,9409,317,5,645.83069,507.99631,0,1.73247,1.93932,4.64809,12.54927,37.05365,0.00968,24.0889885031,18.4479759476,2.54,64,32.51,4.47,0.0,44,44,22.352,3.7431,-19.812,44,22.352,3.7431,0.5,11,11,5.588,2.77137,-3.048,44,22.352,3.7431
6,9410,317,6,645.89246,507.82489,0,2.07472,1.91376,4.50187,11.85215,33.90895,0.00833,25.4229869624,11.8436259563,3.048,64,32.51,4.47,0.00626743291661,44,44,22.352,3.7431,-19.304,44,22.352,3.7431,0.5,11,11,5.588,2.77137,-2.54,44,22.352,3.7431
7,9411,317,7,645.92242,507.70197,0,2.10961,1.86838,4.28561,10.97525,30.47631,0.01005,28.5400117262,8.22370176989,3.556,64,32.51,4.47,0.0209119352924,44,44,22.352,3.7431,-18.796,44,22.352,3.7431,0.5,11,11,5.588,2.77137,-2.032,44,22.352,3.7431
8,9412,317,8,645.88824,507.85028,0,1.94272,1.96886,4.74753,12.78837,37.33342,0.01014,25.1963964759,9.89284806881,4.064,64,32.51,4.47,0.00520285846864,44,44,22.352,3.7431,-18.288,44,22.352,3.7431,0.5,11,11,5.588,2.77137,-1.524,44,22.352,3.7431
9,9413,317,9,646.0235,507.93719,0,2.19547,1.89787,4.43082,11.59227,33.01645,0.00852,34.6961028959,10.4503780474,4.572,64,32.51,4.47,0.0498346736703,44,44,22.352,3.7431,-17.78,44,22.352,3.7431,0.5,11,11,5.588,2.77137,-1.016,44,22.352,3.7431
10,9414,317,10,646.01617,508.18976,0,2.10044,1.88093,4.36059,11.33259,32.0437,0.01128,40.9596810596,16.4239622292,5.08,64,32.51,4.47,0.0792624107759,44,44,22.352,3.7431,-17.272,44,22.352,3.7431,0.5,11,11,5.588,2.77137,-0.508,44,22.352,3.7431
11,9415,317,11,646.15472,508.0433,0,2.77137,1.98237,4.82317,13.1352,38.82761,0.01587,44.7488709222,13.1046567705,5.588,64,32.51,4.47,0.0970649000567,44,44,22.352,3.7431,-16.764,44,22.352,3.7431,0.5,11,11,5.588,2.77137,0.0,44,22.352,3.7431
12,9416,317,12,646.21948,508.20013,0,2.13193,1.93164,4.60898,12.40429,36.60862,0.01001,52.6221729352,11.0288560133,6.096,64,32.51,4.47,0.134055491654,44,44,22.352,3.7431,-16.256,44,22.352,3.7431,0.5,11,11,5.588,2.77137,0.508,44,22.352,3.7431
13,9417,317,13,646.15692,507.87701,0,2.8331,1.92728,4.54604,11.97114,34.17391,0.00571,42.7395399528,21.3928309674,6.604,64,32.51,4.47,0.0876245990053,44,44,22.352,3.7431,-15.748,44,22.352,3.7431,0.5,11,11,5.588,2.77137,1.016,44,22.352,3.7431
14,9418,317,14,646.74524,508.00021,0,2.64979,1.93821,4.64348,12.55494,37.20422,0.01076,81.6390840538,39.0702808877,7.112,64,32.51,4.47,0.270383643022,44,44,22.352,3.7431,-15.24,44,22.352,3.7431,0.5,11,11,5.588,2.77137,1.524,44,22.352,3.7431
15,9419,317,15,646.44727,507.9826,0,2.70425,1.99056,4.85412,13.26906,39.49309,0.00368,62.3181929297,19.4018448717,7.62,64,32.51,4.47,0.179609633377,44,44,22.352,3.7431,-14.732,44,22.352,3.7431,0.5,11,11,5.588,2.77137,2.032,44,22.352,3.7431
16,9420,317,16,646.37823,507.91977,0,2.94053,1.86802,4.27569,10.91359,30.1792,0.00696,57.3201200514,6.06771796992,8.128,64,32.51,4.47,0.156127532436,44,44,22.352,3.7431,-14.224,44,22.352,3.7431,0.5,11,11,5.588,2.77137,2.54,44,22.352,3.7431
