, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,57487,2334,118,190.21414,420.66461,0,0.91516,1.73993,4.05961,11.50698,38.23936,0.00421,0.0,0.0,59.944,57,28.96,4.43,0.0,43,163,82.804,4.03558,-22.86,163,82.804,4.03558,0.5,4,123,62.484,2.42625,-2.54,163,82.804,4.03558
1,57488,2334,119,190.58698,420.0051,0,1.35171,1.97846,5.03337,15.03708,51.00422,0.0097,49.2442293227,49.2442293227,60.452,57,28.96,4.43,0.133449389645,43,163,82.804,4.03558,-22.352,163,82.804,4.03558,0.5,4,123,62.484,2.42625,-2.032,163,82.804,4.03558
2,57489,2334,120,190.47824,419.42261,0,1.29664,2.40734,7.54244,27.44662,109.99701,0.00534,82.5349721164,38.5159411547,60.96,57,28.96,4.43,0.282168526733,43,163,82.804,4.03558,-21.844,163,82.804,4.03558,0.5,4,123,62.484,2.42625,-1.524,163,82.804,4.03558
3,57490,2334,122,191.00113,420.9053,0,1.74455,1.99556,5.19909,15.9042,54.73157,0.01112,53.4932599067,102.192395315,61.976,57,28.96,4.43,0.152431007623,43,163,82.804,4.03558,-20.828,163,82.804,4.03558,0.5,4,123,62.484,2.42625,-0.508,163,82.804,4.03558
4,57491,2334,123,191.47949,420.21893,0,2.42625,2.26224,6.56436,22.1446,83.00828,0.00812,87.2003837647,54.3802627886,62.484,57,28.96,4.43,0.303010236357,43,163,82.804,4.03558,-20.32,163,82.804,4.03558,0.5,4,123,62.484,2.42625,0.0,163,82.804,4.03558
5,57492,2334,124,190.24625,420.36832,0,2.40679,1.92622,4.62031,12.62614,38.25427,0.01205,19.3716157933,80.7465955287,62.992,57,28.96,4.43,0.0,43,163,82.804,4.03558,-19.812,163,82.804,4.03558,0.5,4,123,62.484,2.42625,0.508,163,82.804,4.03558
6,57493,2334,125,190.72977,420.29324,0,1.71507,1.89041,4.51555,12.41632,38.22154,0.0033,41.3039058602,31.8054369799,63.5,57,28.96,4.43,0.0979777253188,43,163,82.804,4.03558,-19.304,163,82.804,4.03558,0.5,4,123,62.484,2.42625,1.016,163,82.804,4.03558
7,57494,2334,126,191.36865,420.20673,0,1.81241,1.97862,5.00973,14.71369,48.31367,0.00976,80.7295665216,41.9061827868,64.008,57,28.96,4.43,0.27410327076,43,163,82.804,4.03558,-18.796,163,82.804,4.03558,0.5,4,123,62.484,2.42625,1.524,163,82.804,4.03558
8,57495,2334,127,191.03209,420.32077,0,2.14876,1.98478,4.90833,13.81052,42.92887,0.00781,57.6732860666,23.09812797,64.516,57,28.96,4.43,0.171104363377,43,163,82.804,4.03558,-18.288,163,82.804,4.03558,0.5,4,123,62.484,2.42625,2.032,163,82.804,4.03558
9,57496,2334,128,190.93095,420.51328,0,2.18195,2.18041,6.12276,20.01268,72.87231,0.00963,47.6196470233,14.1349819148,65.024,57,28.96,4.43,0.126191922331,43,163,82.804,4.03558,-17.78,163,82.804,4.03558,0.5,4,123,62.484,2.42625,2.54,163,82.804,4.03558
10,57497,2334,129,191.62726,420.32819,0,2.52621,2.04808,5.45851,17.20316,61.49593,0.00785,94.4198902622,46.8318537936,65.532,57,28.96,4.43,0.335261808008,43,163,82.804,4.03558,-17.272,163,82.804,4.03558,0.5,4,123,62.484,2.42625,3.048,163,82.804,4.03558
11,57498,2334,130,191.05185,420.41464,0,2.26964,1.84536,4.18961,10.66438,29.61268,0.00969,56.8236470593,37.8214144802,66.04,57,28.96,4.43,0.167308786307,43,163,82.804,4.03558,-16.764,163,82.804,4.03558,0.5,4,123,62.484,2.42625,3.556,163,82.804,4.03558
12,57499,2334,131,191.44362,420.48563,0,2.73057,2.06433,5.3878,16.24557,54.73942,0.00378,80.7585413324,25.8797410618,66.548,57,28.96,4.43,0.274232709412,43,163,82.804,4.03558,-16.256,163,82.804,4.03558,0.5,4,123,62.484,2.42625,4.064,163,82.804,4.03558
13,57500,2334,133,191.10341,420.68365,0,2.609,2.30424,6.76057,22.7999,84.62188,0.00279,57.8157974974,25.5867911238,67.564,57,28.96,4.43,0.171741002131,43,163,82.804,4.03558,-15.24,163,82.804,4.03558,0.5,4,123,62.484,2.42625,5.08,163,82.804,4.03558
14,57501,2334,134,191.52997,420.27527,0,2.69899,2.26249,6.49419,21.54723,79.3585,0.00394,89.1944538551,38.3845588101,68.072,57,28.96,4.43,0.311918309842,43,163,82.804,4.03558,-14.732,163,82.804,4.03558,0.5,4,123,62.484,2.42625,5.588,163,82.804,4.03558
15,57502,2334,135,191.62828,420.32092,0,2.68374,2.19766,6.08611,19.32175,67.71834,0.00446,94.5948721804,7.04546588843,68.58,57,28.96,4.43,0.336043501587,43,163,82.804,4.03558,-14.224,163,82.804,4.03558,0.5,4,123,62.484,2.42625,6.096,163,82.804,4.03558
16,57503,2334,136,191.54288,420.15332,0,2.41244,2.25874,6.60695,22.54794,85.57053,0.00303,92.541544635,12.2267263403,69.088,57,28.96,4.43,0.326870708339,43,163,82.804,4.03558,-13.716,163,82.804,4.03558,0.5,4,123,62.484,2.42625,6.604,163,82.804,4.03558
17,57504,2334,137,191.53522,420.18814,0,3.06859,2.28464,6.59021,21.7943,79.31119,0.00215,91.2845343711,2.31741910323,69.596,57,28.96,4.43,0.321255288974,43,163,82.804,4.03558,-13.208,163,82.804,4.03558,0.5,4,123,62.484,2.42625,7.112,163,82.804,4.03558
18,57505,2334,138,191.04543,419.67728,0,2.02382,1.98878,5.11916,15.65092,54.87225,0.01006,83.8944198408,46.0020105662,70.104,57,28.96,4.43,0.288241563125,43,163,82.804,4.03558,-12.7,163,82.804,4.03558,0.5,4,123,62.484,2.42625,7.62,163,82.804,4.03558
19,57506,2334,139,190.66614,419.3461,0,1.9577,2.11766,5.93972,19.73524,73.74605,0.00523,90.5991960225,32.7293619356,70.612,57,28.96,4.43,0.318193689284,43,163,82.804,4.03558,-12.192,163,82.804,4.03558,0.5,4,123,62.484,2.42625,8.128,163,82.804,4.03558
20,57507,2334,140,190.97714,420.14246,0,2.77138,2.18848,6.00172,18.87044,65.68201,0.00667,60.0963447729,55.5706379715,71.12,57,28.96,4.43,0.181928849996,43,163,82.804,4.03558,-11.684,163,82.804,4.03558,0.5,4,123,62.484,2.42625,8.636,163,82.804,4.03558
21,57508,2334,141,190.97865,420.37509,0,2.12526,1.72632,3.72107,9.13799,25.14913,0.00365,53.1371469912,15.1212685422,71.628,57,28.96,4.43,0.150840150794,43,163,82.804,4.03558,-11.176,163,82.804,4.03558,0.5,4,123,62.484,2.42625,9.144,163,82.804,4.03558
22,57509,2334,142,190.58018,420.01883,0,2.4348,1.82118,4.17316,10.94968,32.10619,0.00659,48.2498415049,34.7430641699,72.136,57,28.96,4.43,0.129007178815,43,163,82.804,4.03558,-10.668,163,82.804,4.03558,0.5,4,123,62.484,2.42625,9.652,163,82.804,4.03558
23,57510,2334,143,191.09573,420.36853,0,3.06763,2.00149,5.02415,14.40084,45.60526,0.00572,60.4487522143,40.4925424716,72.644,57,28.96,4.43,0.183503153427,43,163,82.804,4.03558,-10.16,163,82.804,4.03558,0.5,4,123,62.484,2.42625,10.16,163,82.804,4.03558
24,57511,2334,144,191.60133,420.44873,0,3.14279,1.96958,4.87894,13.8607,43.77129,0.00906,91.2526911541,33.2748833957,73.152,57,28.96,4.43,0.321113036343,43,163,82.804,4.03558,-9.652,163,82.804,4.03558,0.5,4,123,62.484,2.42625,10.668,163,82.804,4.03558
25,57512,2334,145,191.07246,420.28549,0,2.13089,2.0542,5.60422,18.21479,67.06851,0.00465,60.9908268224,35.9768261838,73.66,57,28.96,4.43,0.185924753583,43,163,82.804,4.03558,-9.144,163,82.804,4.03558,0.5,4,123,62.484,2.42625,11.176,163,82.804,4.03558
26,57513,2334,146,191.29913,420.84293,0,2.36708,2.26833,6.46754,21.06498,75.36423,0.00462,71.4704875285,39.1145914533,74.168,57,28.96,4.43,0.232740353549,43,163,82.804,4.03558,-8.636,163,82.804,4.03558,0.5,4,123,62.484,2.42625,11.684,163,82.804,4.03558
27,57514,2334,147,190.66701,420.40952,0,2.67368,2.02728,5.21047,15.48082,51.44548,0.00426,33.7851307919,49.8181610717,74.676,57,28.96,4.43,0.0643892365596,43,163,82.804,4.03558,-8.128,163,82.804,4.03558,0.5,4,123,62.484,2.42625,12.192,163,82.804,4.03558
28,57515,2334,148,191.23495,420.13864,0,3.52573,2.09482,5.45312,16.14544,52.66917,0.00228,74.6424606027,40.900023607,75.184,57,28.96,4.43,0.246910451867,43,163,82.804,4.03558,-7.62,163,82.804,4.03558,0.5,4,123,62.484,2.42625,12.7,163,82.804,4.03558
29,57516,2334,149,190.92638,420.14542,0,3.25063,1.87081,4.41219,12.01089,36.80601,0.0076,57.2901929774,20.0618910174,75.692,57,28.96,4.43,0.169392978503,43,163,82.804,4.03558,-7.112,163,82.804,4.03558,0.5,4,123,62.484,2.42625,13.208,163,82.804,4.03558
30,57517,2334,150,190.73802,420.24731,0,2.88495,1.84252,4.29626,11.64277,35.92635,0.01082,43.5349379819,13.9198773587,76.2,57,28.96,4.43,0.107944375027,43,163,82.804,4.03558,-6.604,163,82.804,4.03558,0.5,4,123,62.484,2.42625,13.716,163,82.804,4.03558
31,57518,2334,151,190.86497,420.5661,0,2.06674,1.89206,4.46748,12.01363,35.80317,0.01077,42.7857980588,22.3039396494,76.708,57,28.96,4.43,0.10459775571,43,163,82.804,4.03558,-6.096,163,82.804,4.03558,0.5,4,123,62.484,2.42625,14.224,163,82.804,4.03558
32,57519,2334,152,191.53618,420.77069,0,3.16777,2.3224,6.61758,21.21544,74.00697,0.00333,86.2087903047,45.6103630061,77.216,57,28.96,4.43,0.298580508712,43,163,82.804,4.03558,-5.588,163,82.804,4.03558,0.5,4,123,62.484,2.42625,14.732,163,82.804,4.03558
33,57520,2334,153,191.32707,420.90097,0,3.34874,2.08554,5.46087,16.3779,54.38866,0.00553,73.9538691737,16.0142734104,77.724,57,28.96,4.43,0.243834319749,43,163,82.804,4.03558,-5.08,163,82.804,4.03558,0.5,4,123,62.484,2.42625,15.24,163,82.804,4.03558
34,57521,2334,154,190.97723,420.54529,0,2.95866,1.89452,4.47624,12.0237,35.7529,0.0069,50.2035532046,32.428179363,78.232,57,28.96,4.43,0.137734959985,43,163,82.804,4.03558,-4.572,163,82.804,4.03558,0.5,4,123,62.484,2.42625,15.748,163,82.804,4.03558
35,57522,2334,155,191.31044,420.83972,0,3.27999,2.05944,5.30801,15.59078,50.45958,0.00411,72.162799827,28.9025647655,78.74,57,28.96,4.43,0.23583310784,43,163,82.804,4.03558,-4.064,163,82.804,4.03558,0.5,4,123,62.484,2.42625,16.256,163,82.804,4.03558
36,57523,2334,156,191.69771,421.16412,0,3.06276,2.02559,5.08761,14.46545,45.13036,0.00397,101.751270418,32.8371233439,79.248,57,28.96,4.43,0.368013150841,43,163,82.804,4.03558,-3.556,163,82.804,4.03558,0.5,4,123,62.484,2.42625,16.764,163,82.804,4.03558
37,57524,2334,157,190.89075,420.74747,0,3.55635,1.99022,4.92163,13.82727,42.88472,0.00477,44.3082106718,59.0313690407,79.756,57,28.96,4.43,0.11139880222,43,163,82.804,4.03558,-3.048,163,82.804,4.03558,0.5,4,123,62.484,2.42625,17.272,163,82.804,4.03558
38,57525,2334,158,190.59918,420.45532,0,3.20966,1.80351,3.96533,9.67715,25.52853,0.00468,28.4858824084,26.8289173144,80.264,57,28.96,4.43,0.0407159994769,43,163,82.804,4.03558,-2.54,163,82.804,4.03558,0.5,4,123,62.484,2.42625,17.78,163,82.804,4.03558
39,57526,2334,159,191.20758,420.64963,0,3.15442,2.03249,5.16179,14.94138,47.71636,0.00606,64.5809407538,41.5139350703,80.772,57,28.96,4.43,0.201962805039,43,163,82.804,4.03558,-2.032,163,82.804,4.03558,0.5,4,123,62.484,2.42625,18.288,163,82.804,4.03558
40,57527,2334,160,190.6889,421.01199,0,3.07134,2.01292,5.18736,15.59017,52.78757,0.00296,38.2380101529,41.1267544696,81.28,57,28.96,4.43,0.084281504516,43,163,82.804,4.03558,-1.524,163,82.804,4.03558,0.5,4,123,62.484,2.42625,18.796,163,82.804,4.03558
41,57528,2334,161,191.40833,420.66617,0,3.61756,2.07004,5.37039,15.96336,52.70734,0.00589,77.6224162306,51.884944479,81.788,57,28.96,4.43,0.260222754097,43,163,82.804,4.03558,-1.016,163,82.804,4.03558,0.5,4,123,62.484,2.42625,19.304,163,82.804,4.03558
42,57529,2334,162,191.76974,420.92789,0,3.8876,2.10147,5.53818,16.69152,55.5659,0.00299,102.551950787,29.0044644661,82.296,57,28.96,4.43,0.371590015868,43,163,82.804,4.03558,-0.508,163,82.804,4.03558,0.5,4,123,62.484,2.42625,19.812,163,82.804,4.03558
