, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,42214,1590,78,1039.14954,389.6553,0,1.02201,1.8163,4.11754,10.58849,30.04842,0.00336,0.0,0.0,39.624,60,30.48,5.19,0.0,37,115,58.42,4.08643,-18.796,115,58.42,4.08643,0.5,8,86,43.688,2.79128,-4.064,115,58.42,4.08643
1,42215,1590,79,1038.99548,390.42596,0,1.49897,1.81352,4.03674,10.0248,27.02327,0.00687,51.0840173011,51.0840173011,40.132,60,30.48,5.19,0.14896566306,37,115,58.42,4.08643,-18.288,115,58.42,4.08643,0.5,8,86,43.688,2.79128,-3.556,115,58.42,4.08643
2,42216,1590,80,1039.25671,390.47571,0,1.56027,1.95923,4.77693,13.30227,41.13146,0.00913,53.7797122791,17.2851335275,40.64,60,30.48,5.19,0.158088501115,37,115,58.42,4.08643,-17.78,115,58.42,4.08643,0.5,8,86,43.688,2.79128,-3.048,115,58.42,4.08643
3,42217,1590,81,1038.9303,390.60306,0,2.33462,1.78106,3.87095,9.32923,24.25304,0.00908,63.2311766435,22.7742701812,41.148,60,30.48,5.19,0.190074382117,37,115,58.42,4.08643,-17.272,115,58.42,4.08643,0.5,8,86,43.688,2.79128,-2.54,115,58.42,4.08643
4,42218,1590,82,1038.91833,390.06067,0,1.81096,1.68579,3.53689,8.3213,21.35445,0.0029,30.3336901271,35.2639343441,41.656,60,30.48,5.19,0.0787418892458,37,115,58.42,4.08643,-16.764,115,58.42,4.08643,0.5,8,86,43.688,2.79128,-2.032,115,58.42,4.08643
5,42219,1590,83,1039.15479,389.92874,0,2.29216,1.74225,3.77075,9.16908,24.37796,0.00776,17.7768756682,17.6003456987,42.164,60,30.48,5.19,0.0362468051449,37,115,58.42,4.08643,-16.256,115,58.42,4.08643,0.5,8,86,43.688,2.79128,-1.524,115,58.42,4.08643
6,42220,1590,84,1038.83191,390.41241,0,2.0553,1.78479,3.92866,9.64868,25.67319,0.00693,53.3675084581,37.8000660045,42.672,60,30.48,5.19,0.156693510682,37,115,58.42,4.08643,-15.748,115,58.42,4.08643,0.5,8,86,43.688,2.79128,-1.016,115,58.42,4.08643
7,42221,1590,85,1038.97009,389.86383,0,2.18007,1.82768,4.13139,10.46385,28.82029,0.00687,17.8823332612,36.771490372,43.18,60,30.48,5.19,0.0366036973566,37,115,58.42,4.08643,-15.24,115,58.42,4.08643,0.5,8,86,43.688,2.79128,-0.508,115,58.42,4.08643
8,42222,1590,86,1039.23157,390.16977,0,2.79128,1.72427,3.63536,8.49065,21.3796,0.00424,33.8629602236,26.1596595477,43.688,60,30.48,5.19,0.0906857329697,37,115,58.42,4.08643,-14.732,115,58.42,4.08643,0.5,8,86,43.688,2.79128,0.0,115,58.42,4.08643
9,42223,1590,87,1038.84741,389.91541,0,3.38889,1.82141,4.08688,10.25581,27.9693,0.01097,25.9137114194,29.947857882,44.196,60,30.48,5.19,0.0637836872652,37,115,58.42,4.08643,-14.224,115,58.42,4.08643,0.5,8,86,43.688,2.79128,0.508,115,58.42,4.08643
