, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,8579,292,0,1199.69653,462.19888,0,1.24816,1.85073,4.27269,11.1994,32.45837,0.00892,0.0,0.0,0.0,74,37.59,7.64,0.0,41,41,20.828,7.63998,-20.828,41,20.828,7.63998,0.5,10,10,5.08,3.85121,-5.08,41,20.828,7.63998
1,8580,292,1,1199.89551,461.85028,0,1.99676,1.78328,3.89649,9.4616,24.81981,0.00794,26.0904364986,26.0904364986,0.508,74,37.59,7.64,0.0618108822351,41,41,20.828,7.63998,-20.32,41,20.828,7.63998,0.5,10,10,5.08,3.85121,-4.572,41,20.828,7.63998
2,8581,292,2,1200.01929,461.96127,0,2.49455,1.90271,4.45585,11.69775,33.41888,0.01469,26.0513423451,10.8064857568,1.016,74,37.59,7.64,0.0616786063583,41,41,20.828,7.63998,-19.812,41,20.828,7.63998,0.5,10,10,5.08,3.85121,-4.064,41,20.828,7.63998
3,8582,292,3,1200.15369,462.0614,0,2.65997,1.86695,4.32241,11.27075,32.13849,0.01152,31.0299962552,10.8939257113,1.524,74,37.59,7.64,0.0785239848009,41,41,20.828,7.63998,-19.304,41,20.828,7.63998,0.5,10,10,5.08,3.85121,-3.556,41,20.828,7.63998
4,8583,292,4,1199.85852,462.05286,0,3.14431,1.87286,4.28858,10.92463,30.05757,0.01296,14.1757534936,19.1940785299,2.032,74,37.59,7.64,0.021497305942,41,41,20.828,7.63998,-18.796,41,20.828,7.63998,0.5,10,10,5.08,3.85121,-3.048,41,20.828,7.63998
5,8584,292,5,1200.19006,461.91852,0,3.12757,1.80471,4.00285,9.91237,26.65444,0.00952,36.8942193285,23.2520188461,2.54,74,37.59,7.64,0.0983657048169,41,41,20.828,7.63998,-18.288,41,20.828,7.63998,0.5,10,10,5.08,3.85121,-2.54,41,20.828,7.63998
6,8585,292,6,1199.89368,462.0564,0,3.24342,1.8656,4.26676,10.88078,30.05051,0.01926,15.8109975334,21.2473455973,3.048,74,37.59,7.64,0.0270301879606,41,41,20.828,7.63998,-17.78,41,20.828,7.63998,0.5,10,10,5.08,3.85121,-2.032,41,20.828,7.63998
7,8586,292,7,1200.12598,462.06528,0,2.95931,1.84822,4.18312,10.535,28.67299,0.0126,29.2338367147,15.1105281208,3.556,74,37.59,7.64,0.0724466418584,41,41,20.828,7.63998,-17.272,41,20.828,7.63998,0.5,10,10,5.08,3.85121,-1.524,41,20.828,7.63998
8,8587,292,8,1200.03064,462.32187,0,3.52323,1.87418,4.29271,10.94774,30.20609,0.00654,23.14182871,17.7924536569,4.064,74,37.59,7.64,0.0518342068175,41,41,20.828,7.63998,-16.764,41,20.828,7.63998,0.5,10,10,5.08,3.85121,-1.016,41,20.828,7.63998
9,8588,292,9,1200.16711,462.03381,0,3.60664,1.88588,4.38643,11.44971,32.57447,0.00846,32.4149754665,20.7188582821,4.572,74,37.59,7.64,0.0832100905976,41,41,20.828,7.63998,-16.256,41,20.828,7.63998,0.5,10,10,5.08,3.85121,-0.508,41,20.828,7.63998
