, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,26333,920,36,104.04771,361.61688,0,1.26628,1.88824,4.42455,11.691,33.81535,0.00903,0.0,0.0,18.288,78,39.62,4.16,0.0,59,95,48.26,3.70446,-29.972,95,48.26,3.70446,0.5,6,42,21.336,2.15765,-3.048,95,48.26,3.70446
1,26334,920,37,104.4772,361.46027,0,1.54634,2.0628,5.37944,16.15265,53.9027,0.00742,29.7149085148,29.7149085148,18.796,78,39.62,4.16,0.109731321002,59,95,48.26,3.70446,-29.464,95,48.26,3.70446,0.5,6,42,21.336,2.15765,-2.54,95,48.26,3.70446
2,26335,920,38,104.07928,361.59216,0,1.57493,2.06807,5.43539,16.48884,55.71105,0.00561,2.60628383767,27.2485162195,19.304,78,39.62,4.16,0.0,59,95,48.26,3.70446,-28.956,95,48.26,3.70446,0.5,6,42,21.336,2.15765,-2.032,95,48.26,3.70446
3,26336,920,39,104.73612,362.14191,0,1.7517,2.03275,5.10135,14.48642,45.20588,0.00857,56.2753178803,55.6752167326,19.812,78,39.62,4.16,0.217243555235,59,95,48.26,3.70446,-28.448,95,48.26,3.70446,0.5,6,42,21.336,2.15765,-1.524,95,48.26,3.70446
4,26337,920,40,104.32744,361.89899,0,1.74878,1.9675,4.82362,13.43924,41.24254,0.00574,25.8234884964,30.9026617896,20.32,78,39.62,4.16,0.0939794831912,59,95,48.26,3.70446,-27.94,95,48.26,3.70446,0.5,6,42,21.336,2.15765,-1.016,95,48.26,3.70446
5,26338,920,41,103.90016,362.02948,0,1.62813,2.00563,5.09052,14.87641,48.37517,0.00613,28.4822970731,29.0394975449,20.828,78,39.62,4.16,0.104741909574,59,95,48.26,3.70446,-27.432,95,48.26,3.70446,0.5,6,42,21.336,2.15765,-0.508,95,48.26,3.70446
6,26339,920,42,104.51987,362.00964,0,2.15765,1.88901,4.44904,11.8588,34.69788,0.00496,39.9205575677,40.3017879688,21.336,78,39.62,4.16,0.151042135018,59,95,48.26,3.70446,-26.924,95,48.26,3.70446,0.5,6,42,21.336,2.15765,0.0,95,48.26,3.70446
7,26340,920,43,104.56295,361.83173,0,2.58969,1.93286,4.72393,13.27866,41.64914,0.00681,36.285651378,11.8983480056,21.844,78,39.62,4.16,0.136328623629,59,95,48.26,3.70446,-26.416,95,48.26,3.70446,0.5,6,42,21.336,2.15765,0.508,95,48.26,3.70446
8,26341,920,44,104.55096,362.0062,0,2.51666,1.93687,4.67614,12.82563,38.80984,0.01334,41.3570960079,11.3672978638,22.352,78,39.62,4.16,0.156857009899,59,95,48.26,3.70446,-25.908,95,48.26,3.70446,0.5,6,42,21.336,2.15765,1.016,95,48.26,3.70446
9,26342,920,45,104.09422,362.12424,0,2.81864,1.87772,4.3159,11.05035,30.59474,0.00855,33.1166771051,30.663530005,22.86,78,39.62,4.16,0.123501129157,59,95,48.26,3.70446,-25.4,95,48.26,3.70446,0.5,6,42,21.336,2.15765,1.524,95,48.26,3.70446
10,26343,920,46,104.16622,361.87891,0,2.64362,1.90299,4.46902,11.80232,34.06189,0.01785,18.6929355834,16.6190152417,23.368,78,39.62,4.16,0.0651161601735,59,95,48.26,3.70446,-24.892,95,48.26,3.70446,0.5,6,42,21.336,2.15765,2.032,95,48.26,3.70446
11,26344,920,47,104.06239,362.35574,0,3.57631,1.9032,4.45914,11.72094,33.56503,0.0078,48.0353783003,31.7202342788,23.876,78,39.62,4.16,0.183889614714,59,95,48.26,3.70446,-24.384,95,48.26,3.70446,0.5,6,42,21.336,2.15765,2.54,95,48.26,3.70446
12,26345,920,48,104.5878,362.15286,0,2.61864,1.82441,4.1133,10.40016,28.65718,0.01385,49.458626365,36.6092534964,24.384,78,39.62,4.16,0.189650692309,59,95,48.26,3.70446,-23.876,95,48.26,3.70446,0.5,6,42,21.336,2.15765,3.048,95,48.26,3.70446
13,26346,920,49,104.64895,362.07571,0,2.47127,1.91453,4.51703,11.97181,34.61861,0.00912,49.1605664121,6.39893390535,24.892,78,39.62,4.16,0.188444193907,59,95,48.26,3.70446,-23.368,95,48.26,3.70446,0.5,6,42,21.336,2.15765,3.556,95,48.26,3.70446
14,26347,920,50,104.21088,362.01523,0,2.23668,1.97612,4.93577,14.20492,45.62747,0.00701,27.9807576589,28.744640042,25.4,78,39.62,4.16,0.102711759276,59,95,48.26,3.70446,-22.86,95,48.26,3.70446,0.5,6,42,21.336,2.15765,4.064,95,48.26,3.70446
15,26348,920,51,104.73112,362.01352,0,2.51431,1.99768,4.94939,13.85154,42.43538,0.0105,51.3612099476,33.8157826714,25.908,78,39.62,4.16,0.197352042426,59,95,48.26,3.70446,-22.352,95,48.26,3.70446,0.5,6,42,21.336,2.15765,4.572,95,48.26,3.70446
16,26349,920,52,104.48395,362.21078,0,2.50739,1.82956,4.15416,10.62604,29.75486,0.00718,47.8985413516,20.5552689647,26.416,78,39.62,4.16,0.183335720914,59,95,48.26,3.70446,-21.844,95,48.26,3.70446,0.5,6,42,21.336,2.15765,5.08,95,48.26,3.70446
17,26350,920,53,104.47347,362.33389,0,1.6945,1.81523,4.13684,10.78723,31.44118,0.00754,54.2029429762,8.03109195953,26.924,78,39.62,4.16,0.208854917356,59,95,48.26,3.70446,-21.336,95,48.26,3.70446,0.5,6,42,21.336,2.15765,5.588,95,48.26,3.70446
18,26351,920,54,104.20985,362.25299,0,1.91292,1.80579,4.07807,10.49202,30.03256,0.00825,42.6691860941,17.9240154078,27.432,78,39.62,4.16,0.162168138005,59,95,48.26,3.70446,-20.828,95,48.26,3.70446,0.5,6,42,21.336,2.15765,6.096,95,48.26,3.70446
19,26352,920,55,104.38895,362.15622,0,2.27972,1.94901,4.72121,12.94758,39.01942,0.01655,41.4846872565,13.2321295056,27.94,78,39.62,4.16,0.157373478604,59,95,48.26,3.70446,-20.32,95,48.26,3.70446,0.5,6,42,21.336,2.15765,6.604,95,48.26,3.70446
20,26353,920,56,104.18727,362.28363,0,1.91708,1.88727,4.46255,11.9652,35.22458,0.00784,44.2779578292,15.5060262918,28.448,78,39.62,4.16,0.168680185362,59,95,48.26,3.70446,-19.812,95,48.26,3.70446,0.5,6,42,21.336,2.15765,7.112,95,48.26,3.70446
21,26354,920,57,104.34597,362.28421,0,1.90315,1.94507,4.67308,12.64236,37.36988,0.00999,47.5117701861,10.3155688908,28.956,78,39.62,4.16,0.181770133894,59,95,48.26,3.70446,-19.304,95,48.26,3.70446,0.5,6,42,21.336,2.15765,7.62,95,48.26,3.70446
22,26355,920,58,104.47237,362.27487,0,1.83104,1.85328,4.24198,10.89456,30.50192,0.00514,50.9032158889,8.23839950537,29.464,78,39.62,4.16,0.195498156673,59,95,48.26,3.70446,-18.796,95,48.26,3.70446,0.5,6,42,21.336,2.15765,8.128,95,48.26,3.70446
23,26356,920,59,104.42577,361.73456,0,2.2472,1.91611,4.61613,12.74747,39.18439,0.01476,25.7368766918,35.2505287481,29.972,78,39.62,4.16,0.0936288926376,59,95,48.26,3.70446,-18.288,95,48.26,3.70446,0.5,6,42,21.336,2.15765,8.636,95,48.26,3.70446
24,26357,920,60,104.56216,362.03934,0,2.29419,1.83148,4.17274,10.70094,29.95265,0.01237,43.2692679459,21.70387673,30.48,78,39.62,4.16,0.164597172126,59,95,48.26,3.70446,-17.78,95,48.26,3.70446,0.5,6,42,21.336,2.15765,9.144,95,48.26,3.70446
25,26358,920,61,104.4151,362.34906,0,2.31302,2.07823,5.39666,15.98077,52.23499,0.00369,53.24698137,22.2859134982,30.988,78,39.62,4.16,0.204985339643,59,95,48.26,3.70446,-17.272,95,48.26,3.70446,0.5,6,42,21.336,2.15765,9.652,95,48.26,3.70446
