, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,15089,505,7,125.8708,510.90579,0,1.10452,1.80366,4.04776,10.24506,28.40214,0.00759,0.0,0.0,3.556,38,19.3,4.78,0.0,26,34,17.272,4.36754,-13.716,34,17.272,4.36754,0.5,6,14,7.112,2.39408,-3.556,34,17.272,4.36754
1,15090,505,9,125.78539,510.9194,0,1.47791,1.79758,3.96641,9.73758,25.84571,0.01036,5.62169221365,5.62169221365,4.572,38,19.3,4.78,0.00152215893088,26,34,17.272,4.36754,-12.7,34,17.272,4.36754,0.5,6,14,7.112,2.39408,-2.54,34,17.272,4.36754
2,15091,505,10,125.77052,510.85019,0,1.40112,1.82141,4.06759,10.12924,27.3483,0.01071,7.45304818447,4.60131184826,5.08,38,19.3,4.78,0.00879375457551,26,34,17.272,4.36754,-12.192,34,17.272,4.36754,0.5,6,14,7.112,2.39408,-2.032,34,17.272,4.36754
3,15092,505,11,125.91031,511.15073,0,1.49944,1.84635,4.19193,10.65075,29.44763,0.0077,16.1268973963,21.5448807918,5.588,38,19.3,4.78,0.0432342047973,26,34,17.272,4.36754,-11.684,34,17.272,4.36754,0.5,6,14,7.112,2.39408,-1.524,34,17.272,4.36754
4,15093,505,12,125.94611,510.93448,0,1.74529,1.80672,3.99598,9.82782,26.12919,0.01314,5.23833552238,14.2475644607,6.096,38,19.3,4.78,0.0,26,34,17.272,4.36754,-11.176,34,17.272,4.36754,0.5,6,14,7.112,2.39408,-1.016,34,17.272,4.36754
5,15094,505,13,125.59486,510.97495,0,1.84005,1.81454,4.04669,10.07034,27.17142,0.00624,18.4908708386,22.9822925285,6.604,38,19.3,4.78,0.0526206153371,26,34,17.272,4.36754,-10.668,34,17.272,4.36754,0.5,6,14,7.112,2.39408,-0.508,34,17.272,4.36754
6,15095,505,14,126.0509,510.98917,0,2.39408,1.86559,4.27886,10.97505,30.57312,0.01172,12.9002050503,29.6570070177,7.112,38,19.3,4.78,0.0304222761587,26,34,17.272,4.36754,-10.16,34,17.272,4.36754,0.5,6,14,7.112,2.39408,0.0,34,17.272,4.36754
7,15096,505,15,125.74495,511.19797,0,2.5104,1.81062,4.0086,9.86261,26.21032,0.00664,20.678519264,24.0765863353,7.62,38,19.3,4.78,0.0613069084531,26,34,17.272,4.36754,-9.652,34,17.272,4.36754,0.5,6,14,7.112,2.39408,0.508,34,17.272,4.36754
8,15097,505,16,125.78332,511.17691,0,2.29895,1.86832,4.26364,10.82972,29.75963,0.00821,18.517449886,2.84502594232,8.128,38,19.3,4.78,0.0527261503004,26,34,17.272,4.36754,-9.144,34,17.272,4.36754,0.5,6,14,7.112,2.39408,1.016,34,17.272,4.36754
9,15098,505,17,125.98321,511.11044,0,2.50919,1.87297,4.32364,11.17597,31.39933,0.00998,15.1768570292,13.6923812182,8.636,38,19.3,4.78,0.0394619674464,26,34,17.272,4.36754,-8.636,34,17.272,4.36754,0.5,6,14,7.112,2.39408,1.524,34,17.272,4.36754
10,15099,505,18,126.0542,511.20767,0,2.83324,1.81965,4.05547,10.06153,27.00949,0.00357,22.9595508196,7.82521526381,9.144,38,19.3,4.78,0.0703639893208,26,34,17.272,4.36754,-8.128,34,17.272,4.36754,0.5,6,14,7.112,2.39408,2.032,34,17.272,4.36754
11,15100,505,19,126.02504,511.22693,0,3.18688,1.87282,4.3541,11.43834,33.00411,0.00571,23.1568716836,2.27151816414,9.652,38,19.3,4.78,0.0711474730114,26,34,17.272,4.36754,-7.62,34,17.272,4.36754,0.5,6,14,7.112,2.39408,2.54,34,17.272,4.36754
12,15101,505,20,125.90666,511.05728,0,3.62398,1.87792,4.33543,11.20423,31.48809,0.0121,10.118969796,13.4465107241,10.16,38,19.3,4.78,0.0193790827631,26,34,17.272,4.36754,-7.112,34,17.272,4.36754,0.5,6,14,7.112,2.39408,3.048,34,17.272,4.36754
13,15102,505,21,126.04668,511.30731,0,3.69791,1.84708,4.19272,10.62881,29.23815,0.01172,28.492851003,18.6268499885,10.668,38,19.3,4.78,0.0923345522015,26,34,17.272,4.36754,-6.604,34,17.272,4.36754,0.5,6,14,7.112,2.39408,3.556,34,17.272,4.36754
14,15103,505,22,126.02401,511.31668,0,3.41268,1.9109,4.50265,11.92967,34.53164,0.00396,28.5041042912,1.59445649204,11.176,38,19.3,4.78,0.0923792345914,26,34,17.272,4.36754,-6.096,34,17.272,4.36754,0.5,6,14,7.112,2.39408,4.064,34,17.272,4.36754
15,15104,505,23,126.3603,511.46024,0,3.38279,1.79271,3.92022,9.49407,24.75785,0.00812,48.0747422959,23.7672957924,11.684,38,19.3,4.78,0.170086555475,26,34,17.272,4.36754,-5.588,34,17.272,4.36754,0.5,6,14,7.112,2.39408,4.572,34,17.272,4.36754
16,15105,505,24,126.00526,511.1153,0,4.17779,1.91454,4.49909,11.82643,33.76657,0.00658,16.1814666033,32.1757882105,12.192,38,19.3,4.78,0.0434508776963,26,34,17.272,4.36754,-5.08,34,17.272,4.36754,0.5,6,14,7.112,2.39408,5.08,34,17.272,4.36754
17,15106,505,25,126.03697,511.49643,0,4.17229,1.84535,4.18085,10.57548,29.02246,0.01032,39.8820464829,24.8590459235,12.7,38,19.3,4.78,0.137556576519,26,34,17.272,4.36754,-4.572,34,17.272,4.36754,0.5,6,14,7.112,2.39408,5.588,34,17.272,4.36754
18,15107,505,26,126.17985,511.24176,0,4.18998,1.87206,4.27023,10.80707,29.47829,0.00758,29.672179156,18.9808351092,13.208,38,19.3,4.78,0.0970172013409,26,34,17.272,4.36754,-4.064,34,17.272,4.36754,0.5,6,14,7.112,2.39408,6.096,34,17.272,4.36754
19,15108,505,27,126.12087,511.29544,0,4.2956,1.89898,4.41367,11.44105,32.13093,0.00657,30.0945175782,5.18379902485,13.716,38,19.3,4.78,0.0986941414228,26,34,17.272,4.36754,-3.556,34,17.272,4.36754,0.5,6,14,7.112,2.39408,6.604,34,17.272,4.36754
20,15109,505,28,126.06315,511.45648,0,4.16639,1.83156,4.10428,10.22666,27.53506,0.00936,37.9155646679,11.1196516582,14.224,38,19.3,4.78,0.129748449193,26,34,17.272,4.36754,-3.048,34,17.272,4.36754,0.5,6,14,7.112,2.39408,7.112,34,17.272,4.36754
21,15110,505,29,126.0816,511.3045,0,3.97787,1.87671,4.31631,11.06767,30.72995,0.0096,29.315382222,9.95122677123,14.732,38,19.3,4.78,0.09560050078,26,34,17.272,4.36754,-2.54,34,17.272,4.36754,0.5,6,14,7.112,2.39408,7.62,34,17.272,4.36754
22,15111,505,30,125.98239,511.35886,0,4.52355,1.87126,4.27243,10.83166,29.60191,0.00731,30.3296403115,7.35323074454,15.24,38,19.3,4.78,0.0996277214971,26,34,17.272,4.36754,-2.032,34,17.272,4.36754,0.5,6,14,7.112,2.39408,8.128,34,17.272,4.36754
23,15112,505,31,126.17786,511.49863,0,4.4498,1.8809,4.30181,10.89953,29.7163,0.00743,43.3966944175,15.6195113337,15.748,38,19.3,4.78,0.151511863761,26,34,17.272,4.36754,-1.524,34,17.272,4.36754,0.5,6,14,7.112,2.39408,8.636,34,17.272,4.36754
24,15113,505,32,125.9915,511.55707,0,4.45223,1.83346,4.12597,10.35988,28.20694,0.01375,43.0540554709,12.6950313714,16.256,38,19.3,4.78,0.15015137901,26,34,17.272,4.36754,-1.016,34,17.272,4.36754,0.5,6,14,7.112,2.39408,9.144,34,17.272,4.36754
25,15114,505,33,126.20585,511.63141,0,4.53882,1.82638,4.05931,9.98812,26.43914,0.00803,51.95053125,14.7468882471,16.764,38,19.3,4.78,0.185475791936,26,34,17.272,4.36754,-0.508,34,17.272,4.36754,0.5,6,14,7.112,2.39408,9.652,34,17.272,4.36754
26,15115,505,34,126.26334,511.603,0,4.36754,1.83734,4.11459,10.22158,27.39039,0.00545,52.0076952559,4.16823273642,17.272,38,19.3,4.78,0.185702767763,26,34,17.272,4.36754,0.0,34,17.272,4.36754,0.5,6,14,7.112,2.39408,10.16,34,17.272,4.36754
27,15116,505,35,126.07293,511.64688,0,4.77504,1.84997,4.17132,10.43067,28.09844,0.00808,49.9304482067,12.7010436604,17.78,38,19.3,4.78,0.177454835173,26,34,17.272,4.36754,0.508,34,17.272,4.36754,0.5,6,14,7.112,2.39408,10.668,34,17.272,4.36754
28,15117,505,36,125.82155,511.99164,0,4.70399,1.9005,4.46938,11.83948,34.30174,0.00458,70.6528109251,27.7338602515,18.288,38,19.3,4.78,0.259735202776,26,34,17.272,4.36754,1.016,34,17.272,4.36754,0.5,6,14,7.112,2.39408,11.176,34,17.272,4.36754
29,15118,505,37,125.53708,511.99255,0,3.95263,1.83073,4.14743,10.55128,29.26988,0.01245,73.8949187671,18.4906446082,18.796,38,19.3,4.78,0.272608340297,26,34,17.272,4.36754,1.524,34,17.272,4.36754,0.5,6,14,7.112,2.39408,11.684,34,17.272,4.36754
30,15119,505,38,125.55928,512.2439,0,4.08054,1.84299,4.13162,10.25018,27.3392,0.01074,89.3030711877,16.4013512877,19.304,38,19.3,4.78,0.333788064949,26,34,17.272,4.36754,2.032,34,17.272,4.36754,0.5,6,14,7.112,2.39408,12.192,34,17.272,4.36754
31,15120,505,39,125.08659,512.50671,0,4.2963,1.82933,4.09687,10.19742,27.40376,0.01104,115.873875271,35.1544213229,19.812,38,19.3,4.78,0.439290297352,26,34,17.272,4.36754,2.54,34,17.272,4.36754,0.5,6,14,7.112,2.39408,12.7,34,17.272,4.36754
32,15121,505,40,125.16042,512.6203,0,4.0083,1.81357,4.02128,9.90472,26.33368,0.01391,120.630338647,8.80589452157,20.32,38,19.3,4.78,0.458176346223,26,34,17.272,4.36754,3.048,34,17.272,4.36754,0.5,6,14,7.112,2.39408,13.208,34,17.272,4.36754
33,15122,505,41,124.92921,513.10449,0,3.09517,1.82132,4.10198,10.3875,28.76839,0.00714,155.469258027,34.8764839877,20.828,38,19.3,4.78,0.596508018747,26,34,17.272,4.36754,3.556,34,17.272,4.36754,0.5,6,14,7.112,2.39408,13.716,34,17.272,4.36754
