, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,59601,2463,124,839.51868,192.34085,0,1.24337,2.14812,5.87557,18.58024,65.2073,0.00896,0.0,0.0,62.992,49,24.89,5.66,0.0,44,170,86.36,3.07115,-23.368,170,86.36,3.07115,0.5,13,138,70.104,4.64118,-7.112,170,86.36,3.07115
1,59602,2463,125,839.42493,191.96475,0,1.44881,2.03984,5.41654,17.06861,61.31852,0.00668,25.1945460628,25.1945460628,63.5,49,24.89,5.66,0.0,44,170,86.36,3.07115,-22.86,170,86.36,3.07115,0.5,13,138,70.104,4.64118,-6.604,170,86.36,3.07115
2,59603,2463,126,838.83582,191.82986,0,1.50534,2.0902,5.68282,18.19983,65.71294,0.00533,55.4373625341,39.2831254516,64.008,49,24.89,5.66,0.132017398939,44,170,86.36,3.07115,-22.352,170,86.36,3.07115,0.5,13,138,70.104,4.64118,-6.096,170,86.36,3.07115
3,59604,2463,128,838.26733,192.15909,0,1.75374,1.58958,3.18301,7.34516,19.5267,0.00355,82.191298946,42.7012538273,65.024,49,24.89,5.66,0.24880497062,44,170,86.36,3.07115,-21.336,170,86.36,3.07115,0.5,13,138,70.104,4.64118,-5.08,170,86.36,3.07115
4,59605,2463,129,839.58789,191.64207,0,1.56533,1.91137,5.03469,16.54633,63.88241,0.00429,45.6429385591,92.1806431126,65.532,49,24.89,5.66,0.0892623077088,44,170,86.36,3.07115,-20.828,170,86.36,3.07115,0.5,13,138,70.104,4.64118,-4.572,170,86.36,3.07115
5,59606,2463,130,838.24414,192.39503,0,1.02997,1.66309,3.57086,9.17249,28.02396,0.00392,82.9199189875,100.121372253,66.04,49,24.89,5.66,0.251985577915,44,170,86.36,3.07115,-20.32,170,86.36,3.07115,0.5,13,138,70.104,4.64118,-4.064,170,86.36,3.07115
6,59607,2463,131,838.22589,191.10382,0,0.83784,1.91421,5.12136,17.0273,65.9401,0.0074,116.303677462,83.9370328275,66.548,49,24.89,5.66,0.397713968151,44,170,86.36,3.07115,-19.812,170,86.36,3.07115,0.5,13,138,70.104,4.64118,-3.556,170,86.36,3.07115
7,59608,2463,132,837.81769,192.15994,0,1.64215,1.75451,3.96244,10.58961,32.88416,0.00736,111.187917957,73.5970144356,67.056,49,24.89,5.66,0.375382408389,44,170,86.36,3.07115,-19.304,170,86.36,3.07115,0.5,13,138,70.104,4.64118,-3.048,170,86.36,3.07115
8,59609,2463,133,838.35126,191.41449,0,1.76946,1.78033,4.3641,13.50404,50.21909,0.00634,96.8698972481,59.5874058444,67.564,49,24.89,5.66,0.312880694842,44,170,86.36,3.07115,-18.796,170,86.36,3.07115,0.5,13,138,70.104,4.64118,-2.54,170,86.36,3.07115
9,59610,2463,134,837.91437,192.34593,0,2.09571,1.92899,4.74994,13.67753,44.84911,0.00664,104.280672783,66.8727551816,68.072,49,24.89,5.66,0.345230569106,44,170,86.36,3.07115,-18.288,170,86.36,3.07115,0.5,13,138,70.104,4.64118,-2.032,170,86.36,3.07115
10,59611,2463,135,837.92706,192.28006,0,1.78216,1.60362,3.26362,7.63718,20.34395,0.00475,103.530731017,4.36028071631,68.58,49,24.89,5.66,0.341956887192,44,170,86.36,3.07115,-17.78,170,86.36,3.07115,0.5,13,138,70.104,4.64118,-1.524,170,86.36,3.07115
11,59612,2463,136,837.64685,192.27827,0,2.20084,1.81164,4.183,11.33634,35.45834,0.00713,121.736927747,18.214021622,69.088,49,24.89,5.66,0.421431453961,44,170,86.36,3.07115,-17.272,170,86.36,3.07115,0.5,13,138,70.104,4.64118,-1.016,170,86.36,3.07115
12,59613,2463,137,838.32495,192.49422,0,1.73758,1.97684,5.19092,16.22672,57.74163,0.00984,78.2302387502,46.2576285905,69.596,49,24.89,5.66,0.23151395989,44,170,86.36,3.07115,-16.764,170,86.36,3.07115,0.5,13,138,70.104,4.64118,-0.508,170,86.36,3.07115
13,59614,2463,138,837.62787,192.01222,0,4.64118,1.74304,3.77603,9.17816,24.31584,0.00324,124.745146446,55.0870504206,70.104,49,24.89,5.66,0.4345630751,44,170,86.36,3.07115,-16.256,170,86.36,3.07115,0.5,13,138,70.104,4.64118,0.0,170,86.36,3.07115
14,59615,2463,139,837.32623,192.43803,0,3.17357,1.81024,4.18599,11.33522,35.15648,0.00504,142.649174671,33.9185947982,70.612,49,24.89,5.66,0.512718601357,44,170,86.36,3.07115,-15.748,170,86.36,3.07115,0.5,13,138,70.104,4.64118,0.508,170,86.36,3.07115
15,59616,2463,140,837.87335,192.44177,0,3.2984,1.85142,4.33817,11.82169,36.74971,0.0052,107.147441144,35.5636308811,71.12,49,24.89,5.66,0.357744724416,44,170,86.36,3.07115,-15.24,170,86.36,3.07115,0.5,13,138,70.104,4.64118,1.016,170,86.36,3.07115
16,59617,2463,141,837.77466,192.44194,0,3.14168,1.79115,4.00037,10.16101,28.80824,0.00575,113.551575979,6.41485951717,71.628,49,24.89,5.66,0.385700362221,44,170,86.36,3.07115,-14.732,170,86.36,3.07115,0.5,13,138,70.104,4.64118,1.524,170,86.36,3.07115
