, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,19510,643,17,520.09863,365.69357,0,1.38042,1.9664,4.88361,14.01151,45.14163,0.0103,0.0,0.0,8.636,46,23.37,4.34,0.0,25,42,21.336,4.06492,-12.7,42,21.336,4.06492,0.5,6,23,11.684,2.45662,-3.048,42,21.336,4.06492
1,19511,643,18,519.82617,365.61154,0,1.52817,1.90411,4.4604,11.74517,33.86193,0.00779,18.4951412217,18.4951412217,9.144,46,23.37,4.34,0.0690824486519,25,42,21.336,4.06492,-12.192,42,21.336,4.06492,0.5,6,23,11.684,2.45662,-2.54,42,21.336,4.06492
2,19512,643,19,520.13794,365.57053,0,1.88176,1.93223,4.63685,12.62897,37.98499,0.00603,8.3958559589,20.4396169589,9.652,46,23.37,4.34,0.0194664292886,25,42,21.336,4.06492,-11.684,42,21.336,4.06492,0.5,6,23,11.684,2.45662,-2.032,42,21.336,4.06492
3,19513,643,20,519.94421,365.68161,0,1.79706,1.99509,4.94358,13.90947,43.12739,0.00856,10.0673602325,14.5155463226,10.16,46,23.37,4.34,0.0276782369804,25,42,21.336,4.06492,-11.176,42,21.336,4.06492,0.5,6,23,11.684,2.45662,-1.524,42,21.336,4.06492
4,19514,643,21,520.28717,365.25809,0,2.02708,1.91798,4.53355,12.08013,35.3592,0.00681,30.8452335775,35.4229576292,10.668,46,23.37,4.34,0.129756288979,25,42,21.336,4.06492,-10.668,42,21.336,4.06492,0.5,6,23,11.684,2.45662,-1.016,42,21.336,4.06492
5,19515,643,22,520.20837,365.76685,0,1.71002,2.01734,4.97989,13.78079,41.51757,0.00666,8.57724838454,33.4637131885,11.176,46,23.37,4.34,0.0203575785005,25,42,21.336,4.06492,-10.16,42,21.336,4.06492,0.5,6,23,11.684,2.45662,-0.508,42,21.336,4.06492
6,19516,643,23,520.44537,365.48276,0,2.45662,1.97722,4.7774,12.90506,37.88353,0.0119,26.3766671252,24.0479030525,11.684,46,23.37,4.34,0.107803004776,25,42,21.336,4.06492,-9.652,42,21.336,4.06492,0.5,6,23,11.684,2.45662,0.0,42,21.336,4.06492
7,19517,643,24,520.08661,365.62643,0,2.15084,1.83708,4.21472,10.99852,31.80657,0.01026,4.43348604374,25.1197717438,12.192,46,23.37,4.34,0.0,25,42,21.336,4.06492,-9.144,42,21.336,4.06492,0.5,6,23,11.684,2.45662,0.508,42,21.336,4.06492
8,19518,643,25,520.70551,365.423,0,2.65972,1.87239,4.3048,11.0523,30.78353,0.01975,43.190113632,42.3459398166,12.7,46,23.37,4.34,0.190404522184,25,42,21.336,4.06492,-8.636,42,21.336,4.06492,0.5,6,23,11.684,2.45662,1.016,42,21.336,4.06492
9,19519,643,26,520.29913,365.35751,0,2.95329,1.90874,4.51305,12.08681,35.73849,0.01702,25.4362344591,26.7555068727,13.208,46,23.37,4.34,0.103182823827,25,42,21.336,4.06492,-8.128,42,21.336,4.06492,0.5,6,23,11.684,2.45662,1.524,42,21.336,4.06492
