, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,inflectionPointIndex,inflectionPointFrame,inflectionPointTime,inflectionPointIntensity,time aligned[s],alignment_frame_Id,alignment_time_seconds,alignment_intensity_AU,align_intensity_threshold,inflectionPoint_fromIntensity_Index,inflectionPoint_fromIntensity_Frame,inflectionPoint_fromIntensity_Time,inflectionPoint_fromIntensity_Intensity,time aligned_byIntensity[s],alignment_byIntensity_frame_Id,alignment_byIntensity_time_seconds,alignment_byIntensity_intensity_AU
0,14276,472,5,639.64447,552.9118,0,1.38972,1.97561,4.8444,13.4553,41.08387,0.00736,0.0,0.0,2.54,37,18.8,3.98,0.0,23,28,14.224,3.42814,-11.684,28,14.224,3.42814,0.5,7,12,6.096,2.40383,-3.556,28,14.224,3.42814
1,14277,472,6,640.07123,553.24243,0,1.58509,1.95999,4.74196,12.91004,38.36295,0.00701,35.0903867785,35.0903867785,3.048,37,18.8,3.98,0.159505194685,23,28,14.224,3.42814,-11.176,28,14.224,3.42814,0.5,7,12,6.096,2.40383,-3.048,28,14.224,3.42814
2,14278,472,7,639.69379,552.42969,0,1.54572,1.94933,4.64573,12.38293,35.90256,0.00913,31.5007003694,58.2469370746,3.556,37,18.8,3.98,0.14255579051,23,28,14.224,3.42814,-10.668,28,14.224,3.42814,0.5,7,12,6.096,2.40383,-2.54,28,14.224,3.42814
3,14279,472,8,639.91876,552.57593,0,1.8336,1.98849,4.88335,13.49923,40.75451,0.00852,28.1866008544,17.4410441964,4.064,37,18.8,3.98,0.12690762358,23,28,14.224,3.42814,-10.16,28,14.224,3.42814,0.5,7,12,6.096,2.40383,-2.032,28,14.224,3.42814
4,14280,472,9,639.66388,552.90643,0,1.82644,1.97597,4.86501,13.57579,41.60913,0.00694,1.30904416464,27.1287655836,4.572,37,18.8,3.98,0.0,23,28,14.224,3.42814,-9.652,28,14.224,3.42814,0.5,7,12,6.096,2.40383,-1.524,28,14.224,3.42814
5,14281,472,10,640.10089,553.01611,0,1.9101,2.01255,4.96526,13.71553,41.13908,0.01225,30.4322053639,29.2866256944,5.08,37,18.8,3.98,0.137510683043,23,28,14.224,3.42814,-9.144,28,14.224,3.42814,0.5,7,12,6.096,2.40383,-1.016,28,14.224,3.42814
6,14282,472,11,639.83472,553.19202,0,1.79805,2.03873,5.10655,14.38655,44.28366,0.00725,22.0155595785,20.7380355223,5.588,37,18.8,3.98,0.0977698491763,23,28,14.224,3.42814,-8.636,28,14.224,3.42814,0.5,7,12,6.096,2.40383,-0.508,28,14.224,3.42814
7,14283,472,12,639.84283,552.90466,0,2.40383,1.99686,4.88223,13.36412,39.76431,0.00564,12.9017499732,18.6858372486,6.096,37,18.8,3.98,0.0547372204252,23,28,14.224,3.42814,-8.128,28,14.224,3.42814,0.5,7,12,6.096,2.40383,0.0,28,14.224,3.42814
8,14284,472,13,639.65857,552.6568,0,2.03875,1.94882,4.65971,12.46277,36.20021,0.00873,16.6003191912,20.0750400353,6.604,37,18.8,3.98,0.0722007360091,23,28,14.224,3.42814,-7.62,28,14.224,3.42814,0.5,7,12,6.096,2.40383,0.508,28,14.224,3.42814
9,14285,472,14,639.43787,552.93768,0,2.1719,2.01799,5.01478,14.00343,42.61707,0.00887,13.5339513018,23.2189302529,7.112,37,18.8,3.98,0.0577222822436,23,28,14.224,3.42814,-7.112,28,14.224,3.42814,0.5,7,12,6.096,2.40383,1.016,28,14.224,3.42814
