,time[frames],multi_alignedByDistance_intensity_mean,multi_alignedByDistance_intensity_std,multi_alignedByDistance_intensity_mean_normalized,multi_alignedByDistance_intensity_std_normalized,multi_alignedByDistance_distance_mean,multi_alignedByDistance_distance_std,multi_alignedByDistance_distance_mean_normalized,multi_alignedByDistance_distance_std_normalized
48,-420.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,-419.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,-418.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,-417.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,-416.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,-415.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,-414.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,-413.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,-412.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,-411.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-410.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,-409.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,-408.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,-407.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,-406.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,-405.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,-404.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,-403.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,-402.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,-401.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,-400.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,-399.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,-398.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,-397.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,-396.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,-395.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,-394.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,-393.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,-392.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,-391.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,-390.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,-389.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,-388.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,-387.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,-386.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,-385.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,-384.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,-383.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,-382.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,-381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,-379.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,-378.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,-377.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,-376.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,-375.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,-374.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,-373.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,-372.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,-371.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,-370.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,-369.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,-368.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-367.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,-366.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,-365.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,-364.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,-363.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,-362.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,-361.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,-360.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,-359.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,-358.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,-357.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,-356.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,-355.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,-354.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,-353.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,-352.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,-351.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,-350.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,-349.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,-348.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,-347.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,-346.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,-345.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,-344.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,-343.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,-342.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,-341.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,-340.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,-339.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,-338.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,-337.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,-336.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,-335.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,-334.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,-333.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,-332.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,-331.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,-330.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,-329.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,-328.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,-327.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,-326.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,-325.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,-324.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,-323.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,-322.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,-321.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,-320.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,-319.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,-318.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,-316.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,-315.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,-314.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,-313.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,-312.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,-311.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,-310.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,-309.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,-308.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,-307.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,-306.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,-305.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,-304.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,-303.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,-302.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,-301.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,-300.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,-299.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,-298.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,-297.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,-296.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,-295.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,-294.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,-293.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,-292.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,-291.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,-290.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,-289.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,-288.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,-287.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,-286.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,-285.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,-284.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,-283.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,-282.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,-281.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,-280.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,-279.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,-278.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,-277.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,-276.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,-275.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,-274.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,-273.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,-272.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,-271.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,-270.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,-269.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,-268.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,-267.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,-266.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,-265.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,-264.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,-263.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,-262.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,-261.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,-260.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,-259.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,-258.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,-257.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,-256.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,-255.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,-254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,-252.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,-251.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,-250.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,-249.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,-248.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,-247.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,-246.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,-245.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,-244.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,-243.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,-242.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,-241.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,-240.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,-239.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,-238.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,-237.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,-236.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,-235.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,-234.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,-233.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,-232.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,-231.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,-230.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,-229.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,-228.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,-227.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,-226.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,-225.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,-224.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,-223.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,-222.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,-221.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,-220.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,-219.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,-218.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,-217.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,-216.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,-215.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,-214.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,-213.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,-212.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,-211.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,-210.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,-209.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,-208.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,-207.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,-206.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,-205.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,-204.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,-203.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,-202.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,-201.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,-200.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,-199.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,-198.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,-197.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,-196.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,-195.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,-194.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,-193.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,-192.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,-191.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,-189.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,-188.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,-187.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,-186.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,-185.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,-184.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,-183.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,-182.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,-181.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,-180.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,-179.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,-178.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,-177.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,-176.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,-175.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,-174.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,-173.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,-172.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,-171.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,-170.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,-169.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,-168.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,-167.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,-166.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,-165.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,-164.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,-163.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,-162.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,-161.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,-160.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,-159.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,-158.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,-157.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,-156.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,-155.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,-154.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,-153.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,-152.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,-151.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,-150.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,-149.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,-148.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,-147.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,-146.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,-145.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,-144.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,-143.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,-142.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,-141.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,-140.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,-139.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,-138.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,-137.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,-136.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,-135.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,-134.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,-133.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,-132.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,-131.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,-130.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,-129.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,-128.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,-127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,-125.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,-124.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,-123.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,-122.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,-121.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,-120.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,-119.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,-118.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,-117.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,-116.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,-115.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,-114.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
